fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
6285,31384,4,True,1,False,1,18,1.9038,0.0326,2.1598,3.774,1,46,True,1,46,152,,,11.6988,3.7646
6286,31385,4,False,1,False,1,24,8.9229,0.0331,8.6929,5.2334,2,75,False,2,496,1089,,,52.9396,30.0031
6287,31386,3,False,1,False,1,24,0.7511,0.0328,0.8262,5.2249,2,78,False,2,506,1058,,,36.959,30.058
6288,31392,4,True,1,False,1,15,5.7945,0.0323,5.4145,0.663,1,0,True,1,0,21,,,12.3218,0.4059
6289,31395,3,True,1,True,1,5,3.9548,0.0327,0.0,0.0638,1,0,True,1,0,7,,,4.2294,0.1325
6290,31398,3,True,1,True,1,39,0.2245,0.0326,0.0,1.1573,1,0,True,1,0,40,,,2.2185,0.7877
6291,31399,4,False,1,False,1,23,4.1785,0.0,4.1776,5.7534,2,67,False,2,502,1088,,,44.1545,30.005
6292,31409,4,False,1,False,1,13,8.9183,0.0,5.0143,5.4915,2,63,False,2,501,1083,,,49.5219,30.0155
6293,31410,3,False,1,False,1,18,4.8954,0.0,5.0218,5.6339,2,76,False,2,517,1067,,,45.7165,30.0843
6294,31413,4,False,1,False,1,9,7.4764,0.0,7.4361,5.3168,2,82,True,1,401,810,,,43.3201,23.0651
6295,31428,3,False,1,False,1,24,8.9561,0.0327,9.0084,5.2724,2,75,False,2,488,1090,,,53.3405,30.0159
6296,31432,3,False,1,False,1,24,1.5765,0.0333,1.5265,5.2617,2,75,False,2,486,1089,,,38.4644,30.0066
6297,31435,4,False,1,False,1,24,1.6145,0.0334,1.6456,5.2324,2,76,False,2,486,1089,,,38.5977,30.0157
6298,31436,4,False,1,False,1,65,1.1659,0.0,1.1294,7.1942,2,71,False,2,508,1096,,,39.5587,30.0003
6299,31437,3,False,1,False,1,17,4.8841,0.0325,4.9021,5.1767,2,79,False,2,510,1047,,,45.0751,30.0081
6300,31441,4,True,1,True,1,20,5.3412,0.0,0.0,0.6593,1,0,True,1,0,21,,,6.4377,0.4007
6301,31442,4,True,1,True,1,23,5.6434,0.0,0.0,0.7532,1,0,True,1,0,24,,,6.8958,0.463
6302,31446,3,True,1,True,1,5,8.4493,0.033,0.0,0.1596,1,0,True,1,0,6,,,8.786,0.1144
6303,31448,3,True,1,True,1,5,8.3519,0.0331,0.0,0.159,1,0,True,1,0,6,,,8.6868,0.113
6304,31457,4,False,1,False,1,23,4.118,0.0,4.1139,5.7684,2,69,False,2,517,1081,,,44.0476,30.0082
6305,31458,4,False,1,False,1,24,1.6813,0.0,2.6391,5.7965,2,71,True,1,142,309,,,18.7147,8.5598
6306,31459,3,True,1,False,1,24,3.2099,0.034,3.0509,3.8927,1,44,True,1,44,146,,,13.9409,3.6618
6307,31460,4,False,1,False,1,64,2.7323,0.0,2.6854,7.1608,2,71,False,2,522,1108,,,42.7977,30.1631
6308,31477,3,False,1,False,1,16,0.9862,0.0326,0.6886,5.1512,2,75,False,2,516,1068,,,36.9351,30.0041
6309,31490,4,True,1,False,1,9,9.7434,0.0326,9.2859,0.4735,1,0,True,1,0,18,,,19.9062,0.3524
6310,31502,4,True,1,True,1,25,3.7341,0.0,0.0,0.8124,1,0,True,1,0,26,,,5.1502,0.4977
6311,31505,3,True,1,True,1,4,1.3484,0.0,0.0,0.1488,1,0,True,1,0,5,,,1.7698,0.0943
6312,31506,3,True,1,True,1,4,1.7026,0.0,0.0,0.1486,1,0,True,1,0,5,,,2.1423,0.0947
6313,31506,4,True,1,True,1,24,1.6362,0.0,0.0,0.7919,1,0,True,1,0,25,,,3.0887,0.4698
6314,31518,3,True,1,True,1,22,0.9981,0.0332,0.0,0.1627,1,0,True,1,0,5,,,1.4667,0.0946
6315,31519,4,True,1,True,1,22,1.0486,0.0,0.0,0.7053,1,0,True,1,0,23,,,2.3776,0.4375
6316,31523,4,True,1,True,1,22,1.0402,0.0,0.0,0.6985,1,0,True,1,0,23,,,2.3528,0.4331
6317,31527,3,True,1,True,1,23,0.9935,0.0333,0.0,0.1599,1,0,True,1,0,5,,,1.4775,0.0962
6318,31530,4,True,1,True,1,5,1.3119,0.0319,0.0,0.0,1,0,True,1,0,6,,,1.4955,0.114
6319,31533,3,True,1,True,1,5,1.2147,0.0328,0.0,0.1599,1,0,True,1,0,6,,,1.5611,0.1148
6320,31535,4,True,1,True,1,5,1.2151,0.0326,0.0,0.0,1,0,True,1,0,6,,,1.3985,0.1136
6321,31544,3,True,1,True,1,4,1.2005,0.0322,0.0,0.1267,1,0,True,1,0,5,,,1.4912,0.0938
