fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s,source_csv
9069,29977,3,False,2,59,149,0,1120,5.018851,classic_shard_9000_10000_per_fault.csv
9070,29977,4,False,2,59,148,0,1087,5.010782,classic_shard_9000_10000_per_fault.csv
9071,29985,4,False,2,50,150,0,1001,5.012144,classic_shard_9000_10000_per_fault.csv
9072,29986,4,False,2,56,138,0,426,5.013732,classic_shard_9000_10000_per_fault.csv
9073,29988,3,False,2,49,162,0,1453,5.013507,classic_shard_9000_10000_per_fault.csv
9074,29990,3,False,2,31,138,0,1737,5.156627,classic_shard_9000_10000_per_fault.csv
9075,29994,3,False,2,57,149,0,718,5.000867,classic_shard_9000_10000_per_fault.csv
9076,29994,4,False,2,63,151,0,972,5.123557,classic_shard_9000_10000_per_fault.csv
9077,29996,4,True,1,0,44,0,487,1.063013,classic_shard_9000_10000_per_fault.csv
9078,29999,4,False,2,58,152,0,2251,5.035023,classic_shard_9000_10000_per_fault.csv
9079,30000,4,False,2,58,157,0,2451,5.010144,classic_shard_9000_10000_per_fault.csv
9080,30001,3,True,1,0,3,0,6,0.0772,classic_shard_9000_10000_per_fault.csv
9081,30010,3,True,1,0,10,0,51,0.244025,classic_shard_9000_10000_per_fault.csv
9082,30011,4,False,2,60,147,0,247,5.0172,classic_shard_9000_10000_per_fault.csv
9083,30015,3,True,1,0,7,0,18,0.173316,classic_shard_9000_10000_per_fault.csv
9084,30019,4,False,2,42,168,0,1390,5.013471,classic_shard_9000_10000_per_fault.csv
9085,30021,3,True,1,0,34,0,476,0.832,classic_shard_9000_10000_per_fault.csv
9086,30028,4,False,2,60,146,0,2108,5.001556,classic_shard_9000_10000_per_fault.csv
9087,30032,4,True,1,0,21,0,215,0.50445,classic_shard_9000_10000_per_fault.csv
9088,30035,3,True,1,0,30,0,360,0.720469,classic_shard_9000_10000_per_fault.csv
9089,30037,4,True,1,0,7,0,25,0.172411,classic_shard_9000_10000_per_fault.csv
9090,30041,3,True,1,0,4,0,9,0.098862,classic_shard_9000_10000_per_fault.csv
9091,30043,4,True,1,0,25,0,313,0.598453,classic_shard_9000_10000_per_fault.csv
9092,30044,4,True,1,0,25,0,286,0.602773,classic_shard_9000_10000_per_fault.csv
9093,30046,3,True,1,0,52,0,617,1.263132,classic_shard_9000_10000_per_fault.csv
9094,30048,4,True,1,0,53,0,585,1.284286,classic_shard_9000_10000_per_fault.csv
9095,30049,3,True,1,0,33,0,283,0.803966,classic_shard_9000_10000_per_fault.csv
9096,30049,4,True,1,0,26,0,311,0.626877,classic_shard_9000_10000_per_fault.csv
9097,30050,4,True,1,0,54,0,590,1.307604,classic_shard_9000_10000_per_fault.csv
9098,30052,3,True,1,0,6,0,12,0.147102,classic_shard_9000_10000_per_fault.csv
9099,30055,3,True,1,0,4,0,9,0.099962,classic_shard_9000_10000_per_fault.csv
9100,30058,4,True,1,0,60,0,643,1.758774,classic_shard_9000_10000_per_fault.csv
9101,30061,3,True,1,0,33,0,283,0.809005,classic_shard_9000_10000_per_fault.csv
9102,30068,3,True,1,0,6,0,12,0.147498,classic_shard_9000_10000_per_fault.csv
9103,30073,4,True,1,0,39,0,317,0.95141,classic_shard_9000_10000_per_fault.csv
9104,30074,4,True,1,0,19,0,168,0.46115,classic_shard_9000_10000_per_fault.csv
9105,30076,4,True,1,0,19,0,166,0.463148,classic_shard_9000_10000_per_fault.csv
9106,30085,4,True,1,0,18,0,115,0.494798,classic_shard_9000_10000_per_fault.csv
9107,30086,4,True,1,0,18,0,142,0.506498,classic_shard_9000_10000_per_fault.csv
9108,30093,3,True,1,0,22,0,163,0.534414,classic_shard_9000_10000_per_fault.csv
9109,30094,3,True,1,0,25,0,277,0.607741,classic_shard_9000_10000_per_fault.csv
9110,30103,3,True,1,0,48,0,372,1.176202,classic_shard_9000_10000_per_fault.csv
9111,30117,3,True,1,0,41,0,350,1.064494,classic_shard_9000_10000_per_fault.csv
9112,30121,4,True,1,0,33,0,240,0.807224,classic_shard_9000_10000_per_fault.csv
9113,30137,3,True,1,0,8,0,26,0.196815,classic_shard_9000_10000_per_fault.csv
9114,30138,3,True,1,0,38,0,592,1.212739,classic_shard_9000_10000_per_fault.csv
9115,30139,4,True,1,0,36,0,957,0.893661,classic_shard_9000_10000_per_fault.csv
9116,30145,3,True,1,0,8,0,25,0.197258,classic_shard_9000_10000_per_fault.csv
9117,30153,3,False,2,45,162,0,1953,5.009476,classic_shard_9000_10000_per_fault.csv
9118,30155,4,False,2,19,116,0,1708,5.054987,classic_shard_9000_10000_per_fault.csv
9119,30158,4,True,1,0,18,0,176,0.875112,classic_shard_9000_10000_per_fault.csv
9120,30163,3,False,2,18,88,0,653,5.035263,classic_shard_9000_10000_per_fault.csv
9121,30163,4,False,2,27,78,0,293,5.020764,classic_shard_9000_10000_per_fault.csv
9122,30171,4,False,2,7,99,0,1436,5.044503,classic_shard_9000_10000_per_fault.csv
9123,30172,4,False,2,20,86,0,1608,5.007068,classic_shard_9000_10000_per_fault.csv
9124,30175,3,False,2,20,102,0,680,5.057626,classic_shard_9000_10000_per_fault.csv
9125,30176,3,False,2,52,158,0,2310,5.048575,classic_shard_9000_10000_per_fault.csv
9126,30177,4,True,1,0,7,0,24,0.171699,classic_shard_9000_10000_per_fault.csv
9127,30184,4,True,1,0,37,0,376,0.886386,classic_shard_9000_10000_per_fault.csv
9128,30187,4,True,1,0,36,0,1005,0.875538,classic_shard_9000_10000_per_fault.csv
9129,30189,4,False,2,58,149,0,1218,5.002076,classic_shard_9000_10000_per_fault.csv
9130,30192,4,True,1,12,56,0,668,1.624514,classic_shard_9000_10000_per_fault.csv
9131,30200,4,True,1,4,69,0,719,1.749359,classic_shard_9000_10000_per_fault.csv
9132,30203,3,True,1,0,33,0,985,0.805692,classic_shard_9000_10000_per_fault.csv
9133,30206,3,False,2,59,146,0,2040,5.04464,classic_shard_9000_10000_per_fault.csv
9134,30207,4,True,1,0,32,0,951,1.222577,classic_shard_9000_10000_per_fault.csv
9135,30214,3,True,1,0,5,0,13,0.254203,classic_shard_9000_10000_per_fault.csv
9136,30215,4,True,1,0,5,0,19,0.177858,classic_shard_9000_10000_per_fault.csv
9137,30220,3,True,1,0,33,0,287,1.577706,classic_shard_9000_10000_per_fault.csv
9138,30222,4,True,1,0,33,0,271,1.583474,classic_shard_9000_10000_per_fault.csv
9139,30224,3,True,1,0,33,0,288,1.583037,classic_shard_9000_10000_per_fault.csv
9140,30227,3,True,1,0,33,0,254,1.583168,classic_shard_9000_10000_per_fault.csv
9141,30228,4,True,1,0,33,0,272,1.190447,classic_shard_9000_10000_per_fault.csv
9142,30229,3,True,1,0,33,0,252,1.475871,classic_shard_9000_10000_per_fault.csv
9143,30230,4,True,1,0,33,0,270,1.598694,classic_shard_9000_10000_per_fault.csv
9144,30231,3,True,1,0,33,0,253,1.554803,classic_shard_9000_10000_per_fault.csv
9145,30232,3,True,1,0,33,0,288,0.98792,classic_shard_9000_10000_per_fault.csv
9146,30234,3,True,1,0,33,0,288,0.811095,classic_shard_9000_10000_per_fault.csv
9147,30235,3,True,1,0,33,0,253,0.827558,classic_shard_9000_10000_per_fault.csv
9148,30236,3,True,1,0,33,0,288,0.80792,classic_shard_9000_10000_per_fault.csv
9149,30239,3,True,1,0,4,0,9,0.100193,classic_shard_9000_10000_per_fault.csv
9150,30239,4,True,1,0,38,0,512,0.904837,classic_shard_9000_10000_per_fault.csv
9151,30242,3,True,1,0,6,0,27,0.146368,classic_shard_9000_10000_per_fault.csv
9152,30245,4,False,2,51,157,0,3544,5.017804,classic_shard_9000_10000_per_fault.csv
9153,30249,4,True,1,0,48,0,377,1.165745,classic_shard_9000_10000_per_fault.csv
9154,30253,3,True,1,0,31,0,322,0.75578,classic_shard_9000_10000_per_fault.csv
9155,30259,3,True,1,0,25,0,275,0.604309,classic_shard_9000_10000_per_fault.csv
9156,30259,4,True,1,0,22,0,177,0.52854,classic_shard_9000_10000_per_fault.csv
9157,30265,3,True,1,0,25,0,275,0.606042,classic_shard_9000_10000_per_fault.csv
9158,30268,3,True,1,0,25,0,275,0.604353,classic_shard_9000_10000_per_fault.csv
9159,30269,3,True,1,0,13,0,93,0.313856,classic_shard_9000_10000_per_fault.csv
9160,30270,4,True,1,0,4,0,8,0.097983,classic_shard_9000_10000_per_fault.csv
9161,30273,4,True,1,0,13,0,84,0.315138,classic_shard_9000_10000_per_fault.csv
9162,30276,4,True,1,0,33,0,244,0.805259,classic_shard_9000_10000_per_fault.csv
9163,30279,3,True,1,0,25,0,275,0.604268,classic_shard_9000_10000_per_fault.csv
9164,30282,3,True,1,0,25,0,275,0.604843,classic_shard_9000_10000_per_fault.csv
9165,30292,3,True,1,0,25,0,275,0.607013,classic_shard_9000_10000_per_fault.csv
9166,30292,4,True,1,0,38,0,328,0.922976,classic_shard_9000_10000_per_fault.csv
9167,30298,3,True,1,0,25,0,275,0.606753,classic_shard_9000_10000_per_fault.csv
9168,30301,4,True,1,0,8,0,33,0.195719,classic_shard_9000_10000_per_fault.csv
9169,30307,3,True,1,0,5,0,12,0.123448,classic_shard_9000_10000_per_fault.csv
9170,30309,4,True,1,0,8,0,32,0.195485,classic_shard_9000_10000_per_fault.csv
9171,30312,3,True,1,0,7,0,18,0.172526,classic_shard_9000_10000_per_fault.csv
9172,30315,3,True,1,0,7,0,19,0.172383,classic_shard_9000_10000_per_fault.csv
9173,30317,4,False,2,47,160,0,1237,5.00493,classic_shard_9000_10000_per_fault.csv
9174,30321,4,True,1,0,40,0,732,0.956376,classic_shard_9000_10000_per_fault.csv
9175,30323,3,True,1,0,3,0,6,0.074262,classic_shard_9000_10000_per_fault.csv
9176,30323,4,True,1,0,3,0,8,0.07407,classic_shard_9000_10000_per_fault.csv
9177,30324,3,False,2,52,155,0,1087,5.005276,classic_shard_9000_10000_per_fault.csv
9178,30326,3,False,2,60,148,0,795,5.017941,classic_shard_9000_10000_per_fault.csv
9179,30326,4,False,2,60,147,0,796,5.011451,classic_shard_9000_10000_per_fault.csv
9180,30329,3,False,2,60,147,0,818,5.009615,classic_shard_9000_10000_per_fault.csv
9181,30330,3,False,2,54,164,0,1485,5.111056,classic_shard_9000_10000_per_fault.csv
9182,30332,3,False,2,46,165,0,2365,5.007365,classic_shard_9000_10000_per_fault.csv
9183,30332,4,False,2,43,170,0,2155,5.018769,classic_shard_9000_10000_per_fault.csv
9184,30334,4,False,2,45,169,0,3298,5.058706,classic_shard_9000_10000_per_fault.csv
9185,30335,4,False,2,54,156,0,2965,5.015358,classic_shard_9000_10000_per_fault.csv
9186,30336,4,False,2,63,147,0,947,5.018979,classic_shard_9000_10000_per_fault.csv
9187,30337,3,False,2,54,160,0,2831,5.036791,classic_shard_9000_10000_per_fault.csv
9188,30339,3,False,2,60,149,0,904,5.014805,classic_shard_9000_10000_per_fault.csv
9189,30339,4,False,2,58,152,0,850,5.005361,classic_shard_9000_10000_per_fault.csv
9190,30348,3,False,2,60,148,0,2519,5.03187,classic_shard_9000_10000_per_fault.csv
9191,30353,3,True,1,0,7,0,18,0.171618,classic_shard_9000_10000_per_fault.csv
9192,30353,4,True,1,0,37,0,1221,0.888371,classic_shard_9000_10000_per_fault.csv
9193,30355,3,True,1,0,8,0,29,0.194045,classic_shard_9000_10000_per_fault.csv
9194,30355,4,True,1,0,8,0,30,0.193479,classic_shard_9000_10000_per_fault.csv
9195,30358,4,False,2,50,169,0,1423,5.166079,classic_shard_9000_10000_per_fault.csv
9196,30365,4,True,1,2,43,0,442,1.081729,classic_shard_9000_10000_per_fault.csv
9197,30368,3,True,1,0,5,0,16,0.122941,classic_shard_9000_10000_per_fault.csv
9198,30373,4,True,1,0,25,0,285,0.595051,classic_shard_9000_10000_per_fault.csv
9199,30374,4,True,1,0,25,0,313,0.596373,classic_shard_9000_10000_per_fault.csv
9200,30375,4,True,1,0,25,0,286,0.59639,classic_shard_9000_10000_per_fault.csv
9201,30378,4,True,1,0,25,0,314,0.596486,classic_shard_9000_10000_per_fault.csv
9202,30379,4,True,1,0,25,0,287,0.593982,classic_shard_9000_10000_per_fault.csv
9203,30380,4,True,1,0,25,0,312,0.597446,classic_shard_9000_10000_per_fault.csv
9204,30389,3,True,1,0,6,0,27,0.146282,classic_shard_9000_10000_per_fault.csv
9205,30389,4,True,1,0,6,0,17,0.146905,classic_shard_9000_10000_per_fault.csv
9206,30390,3,True,1,0,4,0,9,0.098248,classic_shard_9000_10000_per_fault.csv
9207,30394,3,True,1,0,3,0,7,0.073879,classic_shard_9000_10000_per_fault.csv
9208,30394,4,True,1,0,18,0,175,0.43328,classic_shard_9000_10000_per_fault.csv
9209,30395,4,False,2,59,153,0,2271,5.008432,classic_shard_9000_10000_per_fault.csv
9210,30401,3,True,1,0,18,0,114,0.435929,classic_shard_9000_10000_per_fault.csv
9211,30401,4,True,1,0,18,0,115,0.435658,classic_shard_9000_10000_per_fault.csv
9212,30402,4,True,1,0,18,0,142,0.436375,classic_shard_9000_10000_per_fault.csv
9213,30406,4,True,1,0,48,0,833,1.164088,classic_shard_9000_10000_per_fault.csv
9214,30409,3,True,1,0,25,0,277,0.606263,classic_shard_9000_10000_per_fault.csv
9215,30414,3,True,1,4,31,0,198,0.842021,classic_shard_9000_10000_per_fault.csv
9216,30418,4,True,1,0,78,0,808,1.90034,classic_shard_9000_10000_per_fault.csv
9217,30428,4,True,1,0,78,0,661,1.90261,classic_shard_9000_10000_per_fault.csv
9218,30435,4,True,1,0,27,0,243,0.649279,classic_shard_9000_10000_per_fault.csv
9219,30444,4,True,1,0,8,0,27,0.196071,classic_shard_9000_10000_per_fault.csv
9220,30445,3,False,2,40,169,0,1980,5.002354,classic_shard_9000_10000_per_fault.csv
9221,30447,3,False,2,64,149,0,2429,5.242638,classic_shard_9000_10000_per_fault.csv
9222,30448,3,True,1,0,36,0,1044,0.886868,classic_shard_9000_10000_per_fault.csv
9223,30448,4,True,1,0,37,0,1019,0.910584,classic_shard_9000_10000_per_fault.csv
9224,30453,4,True,1,4,69,0,1533,1.73668,classic_shard_9000_10000_per_fault.csv
9225,30456,4,True,1,4,67,0,1495,1.686869,classic_shard_9000_10000_per_fault.csv
9226,30457,3,True,1,43,144,0,1117,4.435559,classic_shard_9000_10000_per_fault.csv
9227,30458,3,False,2,52,161,0,814,5.00227,classic_shard_9000_10000_per_fault.csv
9228,30460,3,True,1,0,3,0,6,0.074375,classic_shard_9000_10000_per_fault.csv
9229,30461,3,True,1,0,7,0,16,0.171756,classic_shard_9000_10000_per_fault.csv
9230,30462,3,True,1,44,146,0,1101,4.541696,classic_shard_9000_10000_per_fault.csv
9231,30465,3,False,2,50,155,0,1030,5.015379,classic_shard_9000_10000_per_fault.csv
9232,30466,4,False,2,46,158,0,557,5.006447,classic_shard_9000_10000_per_fault.csv
9233,30467,4,False,2,49,163,0,2041,5.021187,classic_shard_9000_10000_per_fault.csv
9234,30469,3,False,2,52,160,0,1412,5.04707,classic_shard_9000_10000_per_fault.csv
9235,30472,3,False,2,36,172,0,2962,5.004711,classic_shard_9000_10000_per_fault.csv
9236,30472,4,False,2,42,169,0,2793,5.027266,classic_shard_9000_10000_per_fault.csv
9237,30473,3,False,2,54,156,0,2972,5.001454,classic_shard_9000_10000_per_fault.csv
9238,30476,4,False,2,52,158,0,733,5.006069,classic_shard_9000_10000_per_fault.csv
9239,30481,4,True,1,0,24,0,255,0.581021,classic_shard_9000_10000_per_fault.csv
9240,30484,4,True,1,0,10,0,35,0.24369,classic_shard_9000_10000_per_fault.csv
9241,30485,3,False,2,65,142,0,793,5.011518,classic_shard_9000_10000_per_fault.csv
9242,30485,4,False,2,59,147,0,2665,5.009394,classic_shard_9000_10000_per_fault.csv
9243,30487,3,False,2,53,154,0,1023,5.047166,classic_shard_9000_10000_per_fault.csv
9244,30489,3,True,1,0,6,0,13,0.148591,classic_shard_9000_10000_per_fault.csv
9245,30493,4,True,1,0,11,0,69,0.268677,classic_shard_9000_10000_per_fault.csv
9246,30497,3,False,2,54,158,0,2166,5.016397,classic_shard_9000_10000_per_fault.csv
9247,30498,4,True,1,3,68,0,775,1.727069,classic_shard_9000_10000_per_fault.csv
9248,30508,4,True,1,0,33,0,1013,0.802935,classic_shard_9000_10000_per_fault.csv
9249,30510,3,True,1,0,6,0,43,0.147527,classic_shard_9000_10000_per_fault.csv
9250,30514,3,True,1,0,6,0,43,0.149238,classic_shard_9000_10000_per_fault.csv
9251,30514,4,True,1,0,5,0,19,0.125102,classic_shard_9000_10000_per_fault.csv
9252,30518,3,True,1,0,6,0,43,0.147655,classic_shard_9000_10000_per_fault.csv
9253,30518,4,True,1,0,5,0,19,0.123618,classic_shard_9000_10000_per_fault.csv
9254,30521,3,True,1,0,6,0,43,0.146436,classic_shard_9000_10000_per_fault.csv
9255,30521,4,True,1,0,5,0,19,0.123635,classic_shard_9000_10000_per_fault.csv
9256,30523,4,True,1,0,5,0,19,0.124384,classic_shard_9000_10000_per_fault.csv
9257,30529,3,True,1,0,25,0,275,0.608057,classic_shard_9000_10000_per_fault.csv
9258,30540,4,True,1,0,18,0,133,0.43673,classic_shard_9000_10000_per_fault.csv
9259,30545,3,True,1,0,13,0,93,0.316772,classic_shard_9000_10000_per_fault.csv
9260,30546,4,True,1,0,4,0,8,0.099108,classic_shard_9000_10000_per_fault.csv
9261,30549,3,True,1,0,25,0,275,0.610967,classic_shard_9000_10000_per_fault.csv
9262,30549,4,True,1,0,13,0,84,0.315636,classic_shard_9000_10000_per_fault.csv
9263,30559,3,True,1,0,25,0,277,0.608152,classic_shard_9000_10000_per_fault.csv
9264,30560,4,True,1,4,47,0,357,1.238914,classic_shard_9000_10000_per_fault.csv
9265,30561,4,True,1,4,32,0,221,0.868252,classic_shard_9000_10000_per_fault.csv
9266,30564,4,True,1,0,13,0,75,0.318188,classic_shard_9000_10000_per_fault.csv
9267,30567,4,False,2,22,185,0,2864,5.001219,classic_shard_9000_10000_per_fault.csv
9268,30568,3,False,2,64,150,0,2663,5.24873,classic_shard_9000_10000_per_fault.csv
9269,30572,3,True,1,0,37,0,1156,0.914499,classic_shard_9000_10000_per_fault.csv
9270,30572,4,True,1,4,67,0,1528,1.700427,classic_shard_9000_10000_per_fault.csv
9271,30573,4,False,2,52,160,0,819,5.013396,classic_shard_9000_10000_per_fault.csv
9272,30576,4,True,1,0,3,0,8,0.075452,classic_shard_9000_10000_per_fault.csv
9273,30578,3,False,2,60,147,0,822,5.015016,classic_shard_9000_10000_per_fault.csv
9274,30579,4,False,2,60,147,0,797,5.008887,classic_shard_9000_10000_per_fault.csv
9275,30580,4,False,2,52,158,0,1060,5.009924,classic_shard_9000_10000_per_fault.csv
9276,30581,4,False,2,55,155,0,456,5.038167,classic_shard_9000_10000_per_fault.csv
9277,30582,4,False,2,60,148,0,801,5.015378,classic_shard_9000_10000_per_fault.csv
9278,30589,3,False,2,59,150,0,860,5.022958,classic_shard_9000_10000_per_fault.csv
9279,30592,3,False,2,60,148,0,904,5.001852,classic_shard_9000_10000_per_fault.csv
9280,30592,4,False,2,58,152,0,853,5.0256,classic_shard_9000_10000_per_fault.csv
9281,30599,3,True,1,0,9,0,29,0.218672,classic_shard_9000_10000_per_fault.csv
9282,30599,4,True,1,0,9,0,18,0.21772,classic_shard_9000_10000_per_fault.csv
9283,30600,4,True,1,0,8,0,20,0.194584,classic_shard_9000_10000_per_fault.csv
9284,30602,3,False,2,55,150,0,2509,5.00551,classic_shard_9000_10000_per_fault.csv
9285,30605,4,True,1,0,36,0,1132,0.872681,classic_shard_9000_10000_per_fault.csv
9286,30606,3,True,1,0,6,0,16,0.148339,classic_shard_9000_10000_per_fault.csv
9287,30608,3,True,1,0,8,0,21,0.197103,classic_shard_9000_10000_per_fault.csv
9288,30611,4,True,1,28,84,0,903,2.681242,classic_shard_9000_10000_per_fault.csv
9289,30613,4,True,1,0,11,0,84,0.267967,classic_shard_9000_10000_per_fault.csv
9290,30618,4,True,1,0,24,0,503,0.580187,classic_shard_9000_10000_per_fault.csv
9291,30620,4,True,1,0,26,0,614,0.63034,classic_shard_9000_10000_per_fault.csv
9292,30621,3,True,1,0,7,0,17,0.173749,classic_shard_9000_10000_per_fault.csv
9293,30627,4,True,1,0,6,0,8,0.147806,classic_shard_9000_10000_per_fault.csv
9294,30628,3,True,1,0,11,0,75,0.268142,classic_shard_9000_10000_per_fault.csv
9295,30633,3,True,1,0,9,0,41,0.220748,classic_shard_9000_10000_per_fault.csv
9296,30634,4,False,2,61,151,0,2184,5.006324,classic_shard_9000_10000_per_fault.csv
9297,30637,3,True,1,0,33,0,1043,0.806408,classic_shard_9000_10000_per_fault.csv
9298,30639,4,True,1,0,19,0,105,0.46809,classic_shard_9000_10000_per_fault.csv
9299,30640,3,True,1,0,5,0,16,0.122742,classic_shard_9000_10000_per_fault.csv
9300,30640,4,True,1,0,21,0,214,0.517862,classic_shard_9000_10000_per_fault.csv
9301,30641,3,True,1,0,5,0,15,0.121645,classic_shard_9000_10000_per_fault.csv
9302,30641,4,True,1,0,6,0,38,0.144142,classic_shard_9000_10000_per_fault.csv
9303,30645,3,True,1,4,27,0,143,0.740046,classic_shard_9000_10000_per_fault.csv
9304,30645,4,True,1,0,19,0,119,0.526498,classic_shard_9000_10000_per_fault.csv
9305,30646,3,True,1,0,25,0,277,0.855288,classic_shard_9000_10000_per_fault.csv
9306,30649,3,True,1,0,25,0,277,0.892118,classic_shard_9000_10000_per_fault.csv
9307,30651,3,True,1,4,27,0,148,0.753903,classic_shard_9000_10000_per_fault.csv
9308,30656,4,True,1,0,18,0,175,0.431611,classic_shard_9000_10000_per_fault.csv
9309,30662,3,True,1,4,87,0,696,2.192454,classic_shard_9000_10000_per_fault.csv
9310,30662,4,True,1,0,79,0,666,1.911203,classic_shard_9000_10000_per_fault.csv
9311,30666,3,True,1,0,5,0,14,0.122256,classic_shard_9000_10000_per_fault.csv
9312,30667,4,True,1,0,38,0,1091,0.915612,classic_shard_9000_10000_per_fault.csv
9313,30668,4,True,1,0,40,0,419,0.959888,classic_shard_9000_10000_per_fault.csv
9314,30672,4,False,2,57,151,0,526,5.016896,classic_shard_9000_10000_per_fault.csv
9315,30673,4,False,2,50,165,0,2222,5.042587,classic_shard_9000_10000_per_fault.csv
9316,30676,3,False,2,58,144,0,428,5.018629,classic_shard_9000_10000_per_fault.csv
9317,30679,3,False,2,32,113,0,1469,5.012237,classic_shard_9000_10000_per_fault.csv
9318,30683,4,False,2,23,135,0,2196,5.020383,classic_shard_9000_10000_per_fault.csv
9319,30685,3,False,2,31,151,0,2498,5.039057,classic_shard_9000_10000_per_fault.csv
9320,30685,4,False,2,33,169,0,2906,5.010106,classic_shard_9000_10000_per_fault.csv
9321,30686,4,False,2,49,162,0,2420,5.029949,classic_shard_9000_10000_per_fault.csv
9322,30691,3,True,1,0,24,0,254,0.579374,classic_shard_9000_10000_per_fault.csv
9323,30692,3,True,1,0,8,0,22,0.194774,classic_shard_9000_10000_per_fault.csv
9324,30692,4,True,1,0,9,0,44,0.216848,classic_shard_9000_10000_per_fault.csv
9325,30696,4,True,1,0,9,0,53,0.22083,classic_shard_9000_10000_per_fault.csv
9326,30704,4,True,1,0,19,0,237,0.455572,classic_shard_9000_10000_per_fault.csv
9327,30708,3,True,1,0,8,0,23,0.194821,classic_shard_9000_10000_per_fault.csv
9328,30709,3,True,1,0,8,0,23,0.193963,classic_shard_9000_10000_per_fault.csv
9329,30712,3,True,1,0,7,0,15,0.170979,classic_shard_9000_10000_per_fault.csv
9330,30715,3,True,1,0,7,0,16,0.170219,classic_shard_9000_10000_per_fault.csv
9331,30719,3,True,1,0,7,0,13,0.172233,classic_shard_9000_10000_per_fault.csv
9332,30720,3,True,1,0,7,0,13,0.170635,classic_shard_9000_10000_per_fault.csv
9333,30721,3,True,1,0,7,0,13,0.171175,classic_shard_9000_10000_per_fault.csv
9334,30722,3,True,1,0,6,0,11,0.14623,classic_shard_9000_10000_per_fault.csv
9335,30727,3,True,1,1,12,0,38,0.311596,classic_shard_9000_10000_per_fault.csv
9336,30729,3,True,1,0,5,0,8,0.122165,classic_shard_9000_10000_per_fault.csv
9337,30730,3,True,1,0,5,0,8,0.121697,classic_shard_9000_10000_per_fault.csv
9338,30738,3,True,1,0,8,0,19,0.19494,classic_shard_9000_10000_per_fault.csv
9339,30738,4,True,1,0,10,0,41,0.23926,classic_shard_9000_10000_per_fault.csv
9340,30740,3,True,1,0,8,0,19,0.196135,classic_shard_9000_10000_per_fault.csv
9341,30743,4,True,1,0,10,0,41,0.240991,classic_shard_9000_10000_per_fault.csv
9342,30746,4,True,1,0,10,0,41,0.243936,classic_shard_9000_10000_per_fault.csv
9343,30747,4,True,1,0,10,0,41,0.240202,classic_shard_9000_10000_per_fault.csv
9344,30748,4,True,1,0,10,0,42,0.241358,classic_shard_9000_10000_per_fault.csv
9345,30750,4,True,1,0,10,0,42,0.241118,classic_shard_9000_10000_per_fault.csv
9346,30755,4,True,1,0,10,0,42,0.240795,classic_shard_9000_10000_per_fault.csv
9347,30756,4,True,1,0,10,0,42,0.24009,classic_shard_9000_10000_per_fault.csv
9348,30759,4,False,2,61,138,0,2260,5.01823,classic_shard_9000_10000_per_fault.csv
9349,30760,3,True,1,0,11,0,81,0.286038,classic_shard_9000_10000_per_fault.csv
9350,30760,4,True,1,0,10,0,72,0.342125,classic_shard_9000_10000_per_fault.csv
9351,30767,3,True,1,0,35,0,1088,0.849745,classic_shard_9000_10000_per_fault.csv
9352,30769,3,True,1,0,62,0,777,1.488297,classic_shard_9000_10000_per_fault.csv
9353,30769,4,False,2,44,109,0,1450,5.159604,classic_shard_9000_10000_per_fault.csv
9354,30772,3,True,1,0,3,0,7,0.144934,classic_shard_9000_10000_per_fault.csv
9355,30772,4,False,2,12,96,0,1171,5.012639,classic_shard_9000_10000_per_fault.csv
9356,30773,3,True,1,0,19,0,87,0.918546,classic_shard_9000_10000_per_fault.csv
9357,30776,4,False,2,18,111,0,1357,5.009959,classic_shard_9000_10000_per_fault.csv
9358,30779,3,True,1,0,6,0,43,0.287109,classic_shard_9000_10000_per_fault.csv
9359,30781,3,True,1,0,34,0,431,1.628891,classic_shard_9000_10000_per_fault.csv
9360,30784,4,True,1,4,27,0,162,1.436711,classic_shard_9000_10000_per_fault.csv
9361,30785,3,True,1,0,34,0,414,1.631081,classic_shard_9000_10000_per_fault.csv
9362,30786,4,True,1,0,25,0,289,1.181375,classic_shard_9000_10000_per_fault.csv
9363,30790,4,True,1,4,87,0,770,4.27504,classic_shard_9000_10000_per_fault.csv
9364,30791,4,True,1,4,57,0,457,2.158542,classic_shard_9000_10000_per_fault.csv
9365,30792,4,True,1,0,9,0,41,0.226939,classic_shard_9000_10000_per_fault.csv
9366,30794,3,True,1,0,9,0,30,0.229123,classic_shard_9000_10000_per_fault.csv
9367,30800,3,True,1,0,8,0,22,0.202897,classic_shard_9000_10000_per_fault.csv
9368,30805,3,True,1,0,8,0,22,0.203106,classic_shard_9000_10000_per_fault.csv
9369,30805,4,True,1,0,10,0,46,0.248684,classic_shard_9000_10000_per_fault.csv
9370,30806,4,True,1,0,10,0,46,0.24063,classic_shard_9000_10000_per_fault.csv
9371,30807,4,True,1,0,10,0,46,0.241479,classic_shard_9000_10000_per_fault.csv
9372,30811,4,True,1,0,10,0,46,0.241665,classic_shard_9000_10000_per_fault.csv
9373,30812,4,True,1,0,10,0,46,0.245204,classic_shard_9000_10000_per_fault.csv
9374,30813,3,True,1,0,7,0,16,0.170182,classic_shard_9000_10000_per_fault.csv
9375,30816,3,True,1,0,7,0,16,0.170064,classic_shard_9000_10000_per_fault.csv
