fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
120,61,3,True,0,False,0,0,0.0,0.0,0.0,0.1058,1,0,True,1,0,5,,,0.1058,0.1058
121,61,4,True,0,False,0,0,0.0,0.0,0.0,0.0976,1,0,True,1,0,5,,,0.0976,0.0976
122,62,3,True,0,False,0,0,0.0,0.0,0.0,0.1065,1,0,True,1,0,5,,,0.1065,0.1065
123,62,4,True,0,False,0,0,0.0,0.0,0.0,0.0976,1,0,True,1,0,5,,,0.0976,0.0976
124,63,3,True,0,False,0,0,0.0,0.0,0.0,0.097,1,0,True,1,0,5,,,0.097,0.097
125,63,4,True,0,False,0,0,0.0,0.0,0.0,0.0945,1,0,True,1,0,5,,,0.0945,0.0945
126,64,3,True,0,False,0,0,0.0,0.0,0.0,0.1012,1,0,True,1,0,5,,,0.1012,0.1012
127,64,4,True,0,False,0,0,0.0,0.0,0.0,0.0951,1,0,True,1,0,5,,,0.0951,0.0951
128,65,3,True,0,False,0,0,0.0,0.0,0.0,0.099,1,0,True,1,0,5,,,0.099,0.099
129,65,4,True,0,False,0,0,0.0,0.0,0.0,0.0926,1,0,True,1,0,5,,,0.0926,0.0926
130,66,3,True,0,False,0,0,0.0,0.0,0.0,0.0986,1,0,True,1,0,5,,,0.0986,0.0986
131,66,4,True,0,False,0,0,0.0,0.0,0.0,0.0953,1,0,True,1,0,5,,,0.0953,0.0953
132,67,3,True,0,False,0,0,0.0,0.0,0.0,0.0971,1,0,True,1,0,5,,,0.0971,0.0971
133,67,4,True,0,False,0,0,0.0,0.0,0.0,0.0952,1,0,True,1,0,5,,,0.0952,0.0952
134,68,3,True,0,False,0,0,0.0,0.0,0.0,0.0978,1,0,True,1,0,5,,,0.0978,0.0978
135,68,4,True,0,False,0,0,0.0,0.0,0.0,0.0948,1,0,True,1,0,5,,,0.0948,0.0948
136,69,3,True,0,False,0,0,0.0,0.0,0.0,0.0971,1,0,True,1,0,5,,,0.0971,0.0971
137,69,4,True,0,False,0,0,0.0,0.0,0.0,0.0956,1,0,True,1,0,5,,,0.0956,0.0956
138,70,3,True,0,False,0,0,0.0,0.0,0.0,0.0986,1,0,True,1,0,5,,,0.0986,0.0986
139,70,4,True,0,False,0,0,0.0,0.0,0.0,0.0996,1,0,True,1,0,5,,,0.0996,0.0996
140,71,3,True,0,False,0,0,0.0,0.0,0.0,0.0946,1,0,True,1,0,5,,,0.0946,0.0946
141,71,4,True,0,False,0,0,0.0,0.0,0.0,0.093,1,0,True,1,0,5,,,0.093,0.093
