fault_index,circuit,bench,gate_id,stuck_at,fault_val,atalanta_backtracks,atalanta_backtracks_min,atalanta_backtracks_max,atalanta_time_s_max,ai_ok,ai_result_code,ai_backtracks,ai_recursive_calls,ai_time_s,ai_precheck_success,ai_has_reconv_pairs,ai_error,backtrack_reduction,backtrack_reduction_pct
1260,b17,data/bench/ITC99_all_numeric/b17.bench,11476,1,4,100001,100001,100001,69.583,False,2,0,171,5.000071,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1261,b17,data/bench/ITC99_all_numeric/b17.bench,11479,1,4,100001,100001,100001,62.067,True,1,0,4,0.155119,False,True,,100001,1.0
1262,b17,data/bench/ITC99_all_numeric/b17.bench,11480,0,3,100001,100001,100001,69.383,True,1,0,3,0.128117,False,True,,100001,1.0
1263,b17,data/bench/ITC99_all_numeric/b17.bench,11485,1,4,100001,100001,100001,63.667,True,1,0,24,0.786048,False,True,,100001,1.0
1264,b17,data/bench/ITC99_all_numeric/b17.bench,11739,0,3,100001,100001,100001,124.067,True,1,0,6,0.28578,False,True,,100001,1.0
1265,b17,data/bench/ITC99_all_numeric/b17.bench,11740,0,3,100001,100001,100001,156.533,True,1,0,2,0.127491,False,True,,100001,1.0
1266,b17,data/bench/ITC99_all_numeric/b17.bench,11740,1,4,100001,100001,100001,215.783,True,1,0,10,0.380802,False,True,,100001,1.0
1267,b17,data/bench/ITC99_all_numeric/b17.bench,11741,0,3,100001,100001,100001,197.067,True,1,0,4,0.189328,False,True,,100001,1.0
1268,b17,data/bench/ITC99_all_numeric/b17.bench,11741,1,4,100001,100001,100001,118.45,True,1,0,11,0.403006,False,True,,100001,1.0
1269,b17,data/bench/ITC99_all_numeric/b17.bench,11744,0,3,100001,100001,100001,145.2,True,1,0,4,0.178627,False,True,,100001,1.0
1270,b17,data/bench/ITC99_all_numeric/b17.bench,11745,1,4,100001,100001,100001,132.75,True,1,0,14,0.446082,False,True,,100001,1.0
1271,b17,data/bench/ITC99_all_numeric/b17.bench,11746,0,3,100001,100001,100001,121.033,True,1,0,2,0.125837,False,True,,100001,1.0
1272,b17,data/bench/ITC99_all_numeric/b17.bench,11755,0,3,100001,100001,100001,87.95,True,1,0,2,0.148971,False,True,,100001,1.0
1273,b17,data/bench/ITC99_all_numeric/b17.bench,11798,0,3,100001,100001,100001,109.967,True,1,0,4,1.016289,False,True,,100001,1.0
1274,b17,data/bench/ITC99_all_numeric/b17.bench,11808,1,4,100001,100001,100001,104.033,True,1,0,14,0.431598,False,True,,100001,1.0
1275,b17,data/bench/ITC99_all_numeric/b17.bench,11825,1,4,100001,100001,100001,89.883,True,1,0,11,0.431499,False,True,,100001,1.0
1276,b17,data/bench/ITC99_all_numeric/b17.bench,11911,0,3,100001,100001,100001,93.75,True,1,0,2,0.224473,False,True,,100001,1.0
1277,b17,data/bench/ITC99_all_numeric/b17.bench,11912,0,3,100001,100001,100001,87.233,True,1,0,4,0.217022,False,True,,100001,1.0
1278,b17,data/bench/ITC99_all_numeric/b17.bench,11927,1,4,100001,100001,100001,50.6,True,1,0,11,0.381725,False,True,,100001,1.0
1279,b17,data/bench/ITC99_all_numeric/b17.bench,11928,1,4,100001,100001,100001,53.817,True,1,0,14,0.469953,False,True,,100001,1.0
1280,b17,data/bench/ITC99_all_numeric/b17.bench,11929,1,4,100001,100001,100001,53.05,True,1,0,10,0.410166,False,True,,100001,1.0
1281,b17,data/bench/ITC99_all_numeric/b17.bench,11930,1,4,100001,100001,100001,81.4,True,1,0,11,0.371958,False,True,,100001,1.0
1282,b17,data/bench/ITC99_all_numeric/b17.bench,11931,1,4,100001,100001,100001,63.333,True,1,0,14,0.45021,False,True,,100001,1.0
1283,b17,data/bench/ITC99_all_numeric/b17.bench,11932,1,4,100001,100001,100001,62.433,True,1,0,10,0.339811,False,True,,100001,1.0
1284,b17,data/bench/ITC99_all_numeric/b17.bench,11933,1,4,100001,100001,100001,80.9,True,1,0,11,0.381626,False,True,,100001,1.0
1285,b17,data/bench/ITC99_all_numeric/b17.bench,11934,1,4,100001,100001,100001,67.567,True,1,0,14,0.635425,False,True,,100001,1.0
1286,b17,data/bench/ITC99_all_numeric/b17.bench,11948,1,4,100001,100001,100001,111.3,True,1,0,11,0.39692,False,True,,100001,1.0
1287,b17,data/bench/ITC99_all_numeric/b17.bench,11954,0,3,100001,100001,100001,117.0,True,1,0,4,1.130955,False,True,,100001,1.0
1288,b17,data/bench/ITC99_all_numeric/b17.bench,11959,0,3,100001,100001,100001,105.417,True,1,0,2,0.127774,False,True,,100001,1.0
1289,b17,data/bench/ITC99_all_numeric/b17.bench,11960,0,3,100001,100001,100001,163.717,True,1,0,4,0.18039,False,True,,100001,1.0
1290,b17,data/bench/ITC99_all_numeric/b17.bench,11962,0,3,100001,100001,100001,91.667,True,1,0,2,0.126029,False,True,,100001,1.0
1291,b17,data/bench/ITC99_all_numeric/b17.bench,11967,0,3,100001,100001,100001,173.9,True,1,0,6,0.228138,False,True,,100001,1.0
1292,b17,data/bench/ITC99_all_numeric/b17.bench,11972,0,3,100001,100001,100001,106.5,True,1,0,4,0.262146,False,True,,100001,1.0
1293,b17,data/bench/ITC99_all_numeric/b17.bench,11974,0,3,100001,100001,100001,136.333,True,1,0,2,0.125615,False,True,,100001,1.0
1294,b17,data/bench/ITC99_all_numeric/b17.bench,11975,0,3,100001,100001,100001,133.05,True,1,0,4,0.185887,False,True,,100001,1.0
1295,b17,data/bench/ITC99_all_numeric/b17.bench,11977,1,4,100001,100001,100001,59.8,True,1,0,4,0.243776,False,True,,100001,1.0
1296,b17,data/bench/ITC99_all_numeric/b17.bench,11979,1,4,100001,100001,100001,67.1,True,1,0,36,1.21662,False,True,,100001,1.0
1297,b17,data/bench/ITC99_all_numeric/b17.bench,11981,0,3,100001,100001,100001,66.083,True,1,0,2,0.187737,False,True,,100001,1.0
1298,b17,data/bench/ITC99_all_numeric/b17.bench,12005,1,4,100001,100001,100001,63.117,True,1,0,3,0.085274,False,False,,100001,1.0
1299,b17,data/bench/ITC99_all_numeric/b17.bench,12010,1,4,100001,100001,100001,60.6,True,1,0,5,0.131384,False,False,,100001,1.0
1300,b17,data/bench/ITC99_all_numeric/b17.bench,12018,1,4,100001,100001,100001,69.433,True,1,0,5,0.140934,False,False,,100001,1.0
1301,b17,data/bench/ITC99_all_numeric/b17.bench,12193,1,4,100001,100001,100001,43.883,True,1,0,3,0.072923,False,False,,100001,1.0
1302,b17,data/bench/ITC99_all_numeric/b17.bench,12196,1,4,100001,100001,100001,43.333,False,2,0,177,5.00007,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1303,b17,data/bench/ITC99_all_numeric/b17.bench,12197,0,3,100001,100001,100001,91.217,True,1,0,7,0.186174,False,True,,100001,1.0
1304,b17,data/bench/ITC99_all_numeric/b17.bench,12198,1,4,100001,100001,100001,90.55,True,1,0,7,0.182007,False,True,,100001,1.0
1305,b17,data/bench/ITC99_all_numeric/b17.bench,12200,0,3,100001,100001,100001,86.667,True,1,0,8,0.213612,False,True,,100001,1.0
1306,b17,data/bench/ITC99_all_numeric/b17.bench,12201,1,4,100001,100001,100001,80.083,True,1,0,3,0.067798,False,False,,100001,1.0
1307,b17,data/bench/ITC99_all_numeric/b17.bench,12203,0,3,100001,100001,100001,92.667,True,1,0,3,0.068479,False,False,,100001,1.0
1308,b17,data/bench/ITC99_all_numeric/b17.bench,12204,1,4,100001,100001,100001,85.767,True,1,0,3,0.078211,False,False,,100001,1.0
1309,b17,data/bench/ITC99_all_numeric/b17.bench,12321,1,4,100001,100001,100001,107.117,True,1,0,4,0.098969,False,False,,100001,1.0
1310,b17,data/bench/ITC99_all_numeric/b17.bench,12322,0,3,100001,100001,100001,114.517,True,1,0,4,0.097025,False,False,,100001,1.0
1311,b17,data/bench/ITC99_all_numeric/b17.bench,12323,0,3,100001,100001,100001,108.067,True,1,0,4,0.094505,False,False,,100001,1.0
1312,b17,data/bench/ITC99_all_numeric/b17.bench,12334,1,4,100001,100001,100001,80.917,True,1,0,4,0.096693,False,False,,100001,1.0
1313,b17,data/bench/ITC99_all_numeric/b17.bench,12346,0,3,100001,100001,100001,75.0,True,1,0,4,0.095455,False,False,,100001,1.0
1314,b17,data/bench/ITC99_all_numeric/b17.bench,12437,1,4,100001,100001,100001,67.483,True,1,0,16,0.446407,False,True,,100001,1.0
1315,b17,data/bench/ITC99_all_numeric/b17.bench,12438,0,3,100001,100001,100001,99.25,True,1,0,10,0.285145,False,True,,100001,1.0
1316,b17,data/bench/ITC99_all_numeric/b17.bench,12438,1,4,100001,100001,100001,71.85,True,1,0,19,0.527469,False,True,,100001,1.0
1317,b17,data/bench/ITC99_all_numeric/b17.bench,12439,0,3,100001,100001,100001,57.767,True,1,0,10,0.274288,False,True,,100001,1.0
1318,b17,data/bench/ITC99_all_numeric/b17.bench,12440,1,4,100001,100001,100001,59.033,False,2,0,175,5.000112,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1319,b17,data/bench/ITC99_all_numeric/b17.bench,12441,0,3,100001,100001,100001,54.733,True,1,0,15,0.436127,False,True,,100001,1.0
1320,b17,data/bench/ITC99_all_numeric/b17.bench,12441,1,4,100001,100001,100001,73.333,True,1,0,12,0.357456,False,True,,100001,1.0
1321,b17,data/bench/ITC99_all_numeric/b17.bench,12442,0,3,100001,100001,100001,63.9,True,1,0,2,0.045844,False,False,,100001,1.0
1322,b17,data/bench/ITC99_all_numeric/b17.bench,12442,1,4,100001,100001,100001,63.683,True,1,0,4,0.098802,False,False,,100001,1.0
1323,b17,data/bench/ITC99_all_numeric/b17.bench,12443,0,3,100001,100001,100001,63.867,True,1,0,2,0.04616,False,False,,100001,1.0
1324,b17,data/bench/ITC99_all_numeric/b17.bench,12444,1,4,100001,100001,100001,52.65,True,1,0,5,0.125204,False,False,,100001,1.0
1325,b17,data/bench/ITC99_all_numeric/b17.bench,12445,0,3,100001,100001,100001,68.033,True,1,0,2,0.05144,False,False,,100001,1.0
1326,b17,data/bench/ITC99_all_numeric/b17.bench,12445,1,4,100001,100001,100001,48.467,True,1,0,3,0.07178,False,False,,100001,1.0
1327,b17,data/bench/ITC99_all_numeric/b17.bench,12446,1,4,100001,100001,100001,61.017,True,1,0,3,0.071171,False,False,,100001,1.0
1328,b17,data/bench/ITC99_all_numeric/b17.bench,12447,1,4,100001,100001,100001,66.15,True,1,0,3,0.084432,False,False,,100001,1.0
1329,b17,data/bench/ITC99_all_numeric/b17.bench,12449,1,4,100001,100001,100001,71.933,True,1,0,3,0.081128,False,False,,100001,1.0
1330,b17,data/bench/ITC99_all_numeric/b17.bench,12451,0,3,100001,100001,100001,65.25,True,1,0,2,0.054013,False,False,,100001,1.0
1331,b17,data/bench/ITC99_all_numeric/b17.bench,12459,1,4,100001,100001,100001,122.733,True,1,0,4,0.111609,False,False,,100001,1.0
1332,b17,data/bench/ITC99_all_numeric/b17.bench,12464,1,4,100001,100001,100001,111.583,True,1,0,4,0.097581,False,False,,100001,1.0
1333,b17,data/bench/ITC99_all_numeric/b17.bench,12469,0,3,100001,100001,100001,152.1,True,1,0,3,0.084095,False,True,,100001,1.0
1334,b17,data/bench/ITC99_all_numeric/b17.bench,12470,1,4,100001,100001,100001,136.683,True,1,0,4,0.175216,False,True,,100001,1.0
1335,b17,data/bench/ITC99_all_numeric/b17.bench,12472,0,3,100001,100001,100001,158.733,True,1,0,23,0.693985,False,True,,100001,1.0
1336,b17,data/bench/ITC99_all_numeric/b17.bench,12473,1,4,100001,100001,100001,137.6,True,1,0,2,0.060546,False,True,,100001,1.0
1337,b17,data/bench/ITC99_all_numeric/b17.bench,12486,0,3,100001,100001,100001,125.5,True,1,0,2,0.095427,False,True,,100001,1.0
1338,b17,data/bench/ITC99_all_numeric/b17.bench,12487,1,4,100001,100001,100001,131.067,True,1,0,8,1.458721,False,True,,100001,1.0
1339,b17,data/bench/ITC99_all_numeric/b17.bench,12497,1,4,100001,100001,100001,65.733,True,1,0,8,0.291468,False,True,,100001,1.0
1340,b17,data/bench/ITC99_all_numeric/b17.bench,12512,1,4,100001,100001,100001,67.717,True,1,0,3,0.112627,False,True,,100001,1.0
1341,b17,data/bench/ITC99_all_numeric/b17.bench,12903,1,4,100001,100001,100001,101.45,False,2,0,170,5.000078,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1342,b17,data/bench/ITC99_all_numeric/b17.bench,13005,0,3,100001,100001,100001,102.183,True,1,0,3,0.1384,False,True,,100001,1.0
1343,b17,data/bench/ITC99_all_numeric/b17.bench,13008,1,4,100001,100001,100001,128.867,False,2,0,176,5.000121,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1344,b17,data/bench/ITC99_all_numeric/b17.bench,13009,0,3,100001,100001,100001,85.183,True,1,0,2,0.077512,False,True,,100001,1.0
1345,b17,data/bench/ITC99_all_numeric/b17.bench,13010,1,4,100001,100001,100001,84.167,True,1,0,13,0.408958,False,True,,100001,1.0
1346,b17,data/bench/ITC99_all_numeric/b17.bench,13011,1,4,100001,100001,100001,92.483,False,2,0,179,5.000115,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1347,b17,data/bench/ITC99_all_numeric/b17.bench,13012,1,4,100001,100001,100001,94.8,True,1,0,14,0.401307,False,True,,100001,1.0
1348,b17,data/bench/ITC99_all_numeric/b17.bench,13013,0,3,100001,100001,100001,97.0,True,1,0,3,0.151669,False,True,,100001,1.0
1349,b17,data/bench/ITC99_all_numeric/b17.bench,13015,1,4,100001,100001,100001,77.483,True,1,0,19,0.525854,False,True,,100001,1.0
1350,b17,data/bench/ITC99_all_numeric/b17.bench,13029,1,4,100001,100001,100001,57.583,False,2,0,173,5.000142,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1351,b17,data/bench/ITC99_all_numeric/b17.bench,13106,0,3,100001,100001,100001,68.317,True,1,0,3,0.145519,False,True,,100001,1.0
1352,b17,data/bench/ITC99_all_numeric/b17.bench,13106,1,4,100001,100001,100001,108.633,False,2,0,177,5.000132,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1353,b17,data/bench/ITC99_all_numeric/b17.bench,13107,1,4,100001,100001,100001,64.817,False,2,0,179,5.000627,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1354,b17,data/bench/ITC99_all_numeric/b17.bench,13108,0,3,100001,100001,100001,65.8,True,1,0,2,0.108919,False,True,,100001,1.0
1355,b17,data/bench/ITC99_all_numeric/b17.bench,13109,1,4,100001,100001,100001,61.2,False,2,0,171,5.000124,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1356,b17,data/bench/ITC99_all_numeric/b17.bench,13110,0,3,100001,100001,100001,83.65,True,1,0,3,0.146125,False,True,,100001,1.0
1357,b17,data/bench/ITC99_all_numeric/b17.bench,13110,1,4,100001,100001,100001,55.0,False,2,0,171,5.000132,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1358,b17,data/bench/ITC99_all_numeric/b17.bench,13111,1,4,100001,100001,100001,57.15,True,1,0,14,0.391626,False,True,,100001,1.0
1359,b17,data/bench/ITC99_all_numeric/b17.bench,13112,0,3,100001,100001,100001,53.583,True,1,0,3,0.150017,False,True,,100001,1.0
1360,b17,data/bench/ITC99_all_numeric/b17.bench,13113,1,4,100001,100001,100001,53.1,False,2,0,167,5.000127,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1361,b17,data/bench/ITC99_all_numeric/b17.bench,13118,0,3,100001,100001,100001,49.017,True,1,0,3,0.144585,False,True,,100001,1.0
1362,b17,data/bench/ITC99_all_numeric/b17.bench,13119,1,4,100001,100001,100001,49.817,False,2,0,173,5.00012,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1363,b17,data/bench/ITC99_all_numeric/b17.bench,13130,0,3,100001,100001,100001,56.083,True,1,0,3,0.147604,False,True,,100001,1.0
1364,b17,data/bench/ITC99_all_numeric/b17.bench,13131,0,3,100001,100001,100001,56.117,True,1,0,3,0.141741,False,True,,100001,1.0
1365,b17,data/bench/ITC99_all_numeric/b17.bench,13139,1,4,100001,100001,100001,68.817,True,1,0,13,1.822079,False,True,,100001,1.0
1366,b17,data/bench/ITC99_all_numeric/b17.bench,13142,0,3,100001,100001,100001,60.183,True,1,0,3,0.204345,False,True,,100001,1.0
1367,b17,data/bench/ITC99_all_numeric/b17.bench,13152,0,3,100001,100001,100001,61.417,True,1,0,3,0.149829,False,True,,100001,1.0
1368,b17,data/bench/ITC99_all_numeric/b17.bench,13152,1,4,100001,100001,100001,61.9,False,2,0,170,5.000076,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1369,b17,data/bench/ITC99_all_numeric/b17.bench,13157,0,3,100001,100001,100001,73.667,True,1,0,3,0.144544,False,True,,100001,1.0
1370,b17,data/bench/ITC99_all_numeric/b17.bench,13162,1,4,100001,100001,100001,62.25,True,1,0,14,0.390968,False,True,,100001,1.0
1371,b17,data/bench/ITC99_all_numeric/b17.bench,13446,0,3,100001,100001,100001,67.15,True,1,0,2,0.115891,False,True,,100001,1.0
1372,b17,data/bench/ITC99_all_numeric/b17.bench,13492,1,4,100001,100001,100001,59.433,True,1,0,4,0.165028,False,True,,100001,1.0
1373,b17,data/bench/ITC99_all_numeric/b17.bench,13506,1,4,100001,100001,100001,73.967,True,1,0,7,0.228417,False,True,,100001,1.0
1374,b17,data/bench/ITC99_all_numeric/b17.bench,13508,0,3,100001,100001,100001,66.05,True,1,0,2,0.090309,False,True,,100001,1.0
1375,b17,data/bench/ITC99_all_numeric/b17.bench,13509,0,3,100001,100001,100001,59.517,True,1,0,2,0.160207,False,True,,100001,1.0
1376,b17,data/bench/ITC99_all_numeric/b17.bench,13510,1,4,100001,100001,100001,67.433,False,2,0,166,5.000173,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1377,b17,data/bench/ITC99_all_numeric/b17.bench,13511,1,4,100001,100001,100001,57.917,True,1,0,6,0.198205,False,True,,100001,1.0
1378,b17,data/bench/ITC99_all_numeric/b17.bench,13512,0,3,100001,100001,100001,68.45,True,1,0,2,0.110201,False,True,,100001,1.0
1379,b17,data/bench/ITC99_all_numeric/b17.bench,13513,1,4,100001,100001,100001,72.95,True,1,0,26,0.861444,False,True,,100001,1.0
1380,b17,data/bench/ITC99_all_numeric/b17.bench,13514,0,3,100001,100001,100001,73.033,True,1,0,2,0.094046,False,True,,100001,1.0
1381,b17,data/bench/ITC99_all_numeric/b17.bench,13515,0,3,100001,100001,100001,65.683,True,1,0,2,0.087995,False,True,,100001,1.0
1382,b17,data/bench/ITC99_all_numeric/b17.bench,13516,1,4,100001,100001,100001,71.467,False,2,0,175,5.000162,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1383,b17,data/bench/ITC99_all_numeric/b17.bench,13517,1,4,100001,100001,100001,62.25,True,1,0,7,0.308271,False,True,,100001,1.0
1384,b17,data/bench/ITC99_all_numeric/b17.bench,13519,0,3,100001,100001,100001,65.133,True,1,0,2,0.103144,False,True,,100001,1.0
1385,b17,data/bench/ITC99_all_numeric/b17.bench,13530,1,4,100001,100001,100001,66.85,True,1,0,9,0.309843,False,True,,100001,1.0
1386,b17,data/bench/ITC99_all_numeric/b17.bench,13531,1,4,100001,100001,100001,55.633,True,1,0,27,0.811386,False,True,,100001,1.0
1387,b17,data/bench/ITC99_all_numeric/b17.bench,13532,1,4,100001,100001,100001,59.217,True,1,0,6,0.195065,False,True,,100001,1.0
1388,b17,data/bench/ITC99_all_numeric/b17.bench,13533,1,4,100001,100001,100001,54.383,True,1,0,4,0.147129,False,True,,100001,1.0
1389,b17,data/bench/ITC99_all_numeric/b17.bench,13534,1,4,100001,100001,100001,47.4,False,2,0,173,5.000103,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1390,b17,data/bench/ITC99_all_numeric/b17.bench,13535,1,4,100001,100001,100001,56.383,True,1,0,7,0.224565,False,True,,100001,1.0
1391,b17,data/bench/ITC99_all_numeric/b17.bench,13536,1,4,100001,100001,100001,54.267,True,1,0,8,0.273059,False,True,,100001,1.0
1392,b17,data/bench/ITC99_all_numeric/b17.bench,13538,1,4,100001,100001,100001,61.833,True,1,0,6,0.196564,False,True,,100001,1.0
1393,b17,data/bench/ITC99_all_numeric/b17.bench,13539,1,4,100001,100001,100001,54.45,True,1,0,4,0.14629,False,True,,100001,1.0
1394,b17,data/bench/ITC99_all_numeric/b17.bench,13541,1,4,100001,100001,100001,121.483,True,1,0,7,0.22932,False,True,,100001,1.0
1395,b17,data/bench/ITC99_all_numeric/b17.bench,13568,1,4,100001,100001,100001,61.7,True,1,0,6,0.196493,False,True,,100001,1.0
1396,b17,data/bench/ITC99_all_numeric/b17.bench,13569,1,4,100001,100001,100001,51.767,True,1,0,4,0.210222,False,True,,100001,1.0
1397,b17,data/bench/ITC99_all_numeric/b17.bench,13570,1,4,100001,100001,100001,58.583,False,2,0,172,5.000115,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1398,b17,data/bench/ITC99_all_numeric/b17.bench,13572,0,3,100001,100001,100001,45.183,True,1,0,2,0.101495,False,True,,100001,1.0
1399,b17,data/bench/ITC99_all_numeric/b17.bench,13573,1,4,100001,100001,100001,74.083,True,1,0,24,0.837564,False,True,,100001,1.0
1400,b17,data/bench/ITC99_all_numeric/b17.bench,13574,0,3,100001,100001,100001,42.0,True,1,0,2,1.752158,False,True,,100001,1.0
1401,b17,data/bench/ITC99_all_numeric/b17.bench,13575,0,3,100001,100001,100001,60.167,True,1,0,2,0.14143,False,True,,100001,1.0
1402,b17,data/bench/ITC99_all_numeric/b17.bench,13577,0,3,100001,100001,100001,37.2,True,1,0,3,0.174609,False,True,,100001,1.0
1403,b17,data/bench/ITC99_all_numeric/b17.bench,13578,0,3,100001,100001,100001,40.933,True,1,0,2,0.105541,False,True,,100001,1.0
1404,b17,data/bench/ITC99_all_numeric/b17.bench,13580,0,3,100001,100001,100001,43.0,True,1,0,2,0.087009,False,True,,100001,1.0
1405,b17,data/bench/ITC99_all_numeric/b17.bench,13588,0,3,100001,100001,100001,56.567,True,1,0,2,0.177676,False,True,,100001,1.0
1406,b17,data/bench/ITC99_all_numeric/b17.bench,13598,1,4,100001,100001,100001,55.183,True,1,0,6,0.204541,False,True,,100001,1.0
1407,b17,data/bench/ITC99_all_numeric/b17.bench,13600,1,4,100001,100001,100001,55.6,False,2,0,168,5.00007,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1408,b17,data/bench/ITC99_all_numeric/b17.bench,13799,1,4,100001,100001,100001,67.533,True,1,0,6,0.200229,False,True,,100001,1.0
1409,b17,data/bench/ITC99_all_numeric/b17.bench,13839,1,4,100001,100001,100001,62.183,True,1,0,25,0.697637,False,True,,100001,1.0
1410,b17,data/bench/ITC99_all_numeric/b17.bench,13890,0,3,100001,100001,100001,57.317,True,1,0,2,0.090811,False,True,,100001,1.0
1411,b17,data/bench/ITC99_all_numeric/b17.bench,13899,0,3,100001,100001,100001,80.117,True,1,0,2,0.096147,False,True,,100001,1.0
1412,b17,data/bench/ITC99_all_numeric/b17.bench,13900,1,4,100001,100001,100001,65.55,True,1,0,11,0.343932,False,True,,100001,1.0
1413,b17,data/bench/ITC99_all_numeric/b17.bench,13901,0,3,100001,100001,100001,60.683,True,1,0,4,0.137735,False,True,,100001,1.0
1414,b17,data/bench/ITC99_all_numeric/b17.bench,13901,1,4,100001,100001,100001,61.45,True,1,0,6,0.274358,False,True,,100001,1.0
1415,b17,data/bench/ITC99_all_numeric/b17.bench,13902,0,3,100001,100001,100001,40.933,True,1,0,2,0.145325,False,True,,100001,1.0
1416,b17,data/bench/ITC99_all_numeric/b17.bench,13902,1,4,100001,100001,100001,65.567,True,1,0,6,0.217968,False,True,,100001,1.0
1417,b17,data/bench/ITC99_all_numeric/b17.bench,13903,1,4,100001,100001,100001,64.15,True,1,0,7,0.257288,False,True,,100001,1.0
1418,b17,data/bench/ITC99_all_numeric/b17.bench,13907,1,4,100001,100001,100001,63.983,True,1,0,25,0.762457,False,True,,100001,1.0
1419,b17,data/bench/ITC99_all_numeric/b17.bench,13916,1,4,100001,100001,100001,40.3,True,1,0,25,0.722021,False,True,,100001,1.0
1420,b17,data/bench/ITC99_all_numeric/b17.bench,13946,1,4,100001,100001,100001,70.933,True,1,0,7,0.255748,False,True,,100001,1.0
1421,b17,data/bench/ITC99_all_numeric/b17.bench,13952,1,4,100001,100001,100001,84.083,True,1,0,36,1.182933,False,True,,100001,1.0
1422,b17,data/bench/ITC99_all_numeric/b17.bench,13953,1,4,100001,100001,100001,55.95,True,1,0,36,1.043221,False,True,,100001,1.0
1423,b17,data/bench/ITC99_all_numeric/b17.bench,13958,0,3,100001,100001,100001,76.717,True,1,0,2,0.094442,False,True,,100001,1.0
1424,b17,data/bench/ITC99_all_numeric/b17.bench,13984,0,3,100001,100001,100001,56.95,True,1,0,2,0.05799,False,True,,100001,1.0
1425,b17,data/bench/ITC99_all_numeric/b17.bench,14192,1,4,100001,100001,100001,50.7,True,1,0,6,0.195641,False,True,,100001,1.0
1426,b17,data/bench/ITC99_all_numeric/b17.bench,14205,1,4,100001,100001,100001,80.8,True,1,0,6,0.178716,False,True,,100001,1.0
1427,b17,data/bench/ITC99_all_numeric/b17.bench,14207,0,3,100001,100001,100001,56.867,True,1,0,2,0.064226,False,True,,100001,1.0
1428,b17,data/bench/ITC99_all_numeric/b17.bench,14208,1,4,100001,100001,100001,57.6,True,1,0,6,0.255647,False,True,,100001,1.0
1429,b17,data/bench/ITC99_all_numeric/b17.bench,14212,0,3,100001,100001,100001,54.1,True,1,0,2,0.093681,False,True,,100001,1.0
1430,b17,data/bench/ITC99_all_numeric/b17.bench,14217,0,3,100001,100001,100001,104.85,True,1,0,2,0.106027,False,True,,100001,1.0
1431,b17,data/bench/ITC99_all_numeric/b17.bench,14233,0,3,100001,100001,100001,56.233,True,1,0,2,0.065303,False,True,,100001,1.0
1432,b17,data/bench/ITC99_all_numeric/b17.bench,14243,0,3,100001,100001,100001,66.767,True,1,0,2,0.056747,False,True,,100001,1.0
1433,b17,data/bench/ITC99_all_numeric/b17.bench,14246,1,4,100001,100001,100001,81.117,True,1,0,6,0.176696,False,True,,100001,1.0
1434,b17,data/bench/ITC99_all_numeric/b17.bench,14253,1,4,100001,100001,100001,75.367,True,1,0,6,0.180076,False,True,,100001,1.0
1435,b17,data/bench/ITC99_all_numeric/b17.bench,14274,1,4,100001,100001,100001,55.867,True,1,0,6,0.172586,False,True,,100001,1.0
1436,b17,data/bench/ITC99_all_numeric/b17.bench,14541,1,4,100001,100001,100001,40.633,False,2,0,164,5.00011,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1437,b17,data/bench/ITC99_all_numeric/b17.bench,14571,0,3,100001,100001,100001,47.933,True,1,0,2,0.05579,False,True,,100001,1.0
1438,b17,data/bench/ITC99_all_numeric/b17.bench,14582,0,3,100001,100001,100001,43.383,True,1,0,2,0.08084,False,True,,100001,1.0
1439,b17,data/bench/ITC99_all_numeric/b17.bench,14583,0,3,100001,100001,100001,43.067,True,1,0,2,0.167947,False,True,,100001,1.0
1440,b17,data/bench/ITC99_all_numeric/b17.bench,14584,0,3,100001,100001,100001,44.1,True,1,0,22,0.722955,False,True,,100001,1.0
1441,b17,data/bench/ITC99_all_numeric/b17.bench,14586,1,4,100001,100001,100001,59.433,False,2,0,160,5.000122,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1442,b17,data/bench/ITC99_all_numeric/b17.bench,14590,0,3,100001,100001,100001,49.083,True,1,0,2,0.08454,False,True,,100001,1.0
1443,b17,data/bench/ITC99_all_numeric/b17.bench,14610,1,4,100001,100001,100001,64.167,True,1,0,6,0.187427,False,True,,100001,1.0
