fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
107,54,4,True,0,False,0,0,0.0,0.0,0.0,0.0983,1,0,True,1,0,5,,,0.0983,0.0983
108,55,3,True,0,False,0,0,0.0,0.0,0.0,0.0968,1,0,True,1,0,5,,,0.0968,0.0968
109,55,4,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
110,56,3,True,0,False,0,0,0.0,0.0,0.0,0.0961,1,0,True,1,0,5,,,0.0961,0.0961
111,56,4,True,0,False,0,0,0.0,0.0,0.0,0.0961,1,0,True,1,0,5,,,0.0961,0.0961
112,57,3,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
113,57,4,True,0,False,0,0,0.0,0.0,0.0,0.0969,1,0,True,1,0,5,,,0.0969,0.0969
114,58,3,True,0,False,0,0,0.0,0.0,0.0,0.096,1,0,True,1,0,5,,,0.096,0.096
115,58,4,True,0,False,0,0,0.0,0.0,0.0,0.0959,1,0,True,1,0,5,,,0.0959,0.0959
116,59,3,True,0,False,0,0,0.0,0.0,0.0,0.0958,1,0,True,1,0,5,,,0.0958,0.0958
117,59,4,True,0,False,0,0,0.0,0.0,0.0,0.0983,1,0,True,1,0,5,,,0.0983,0.0983
118,60,3,True,0,False,0,0,0.0,0.0,0.0,0.1076,1,0,True,1,0,5,,,0.1076,0.1076
119,60,4,True,0,False,0,0,0.0,0.0,0.0,0.0959,1,0,True,1,0,5,,,0.0959,0.0959
120,61,3,True,0,False,0,0,0.0,0.0,0.0,0.098,1,0,True,1,0,5,,,0.098,0.098
121,61,4,True,0,False,0,0,0.0,0.0,0.0,0.0973,1,0,True,1,0,5,,,0.0973,0.0973
122,62,3,True,0,False,0,0,0.0,0.0,0.0,0.0963,1,0,True,1,0,5,,,0.0963,0.0963
123,62,4,True,0,False,0,0,0.0,0.0,0.0,0.0971,1,0,True,1,0,5,,,0.0971,0.0971
124,63,3,True,0,False,0,0,0.0,0.0,0.0,0.0974,1,0,True,1,0,5,,,0.0974,0.0974
125,63,4,True,0,False,0,0,0.0,0.0,0.0,0.1118,1,0,True,1,0,5,,,0.1118,0.1118
126,64,3,True,0,False,0,0,0.0,0.0,0.0,0.0966,1,0,True,1,0,5,,,0.0966,0.0966
127,64,4,True,0,False,0,0,0.0,0.0,0.0,0.0972,1,0,True,1,0,5,,,0.0972,0.0972
128,65,3,True,0,False,0,0,0.0,0.0,0.0,0.0966,1,0,True,1,0,5,,,0.0966,0.0966
129,65,4,True,0,False,0,0,0.0,0.0,0.0,0.0976,1,0,True,1,0,5,,,0.0976,0.0976
130,66,3,True,0,False,0,0,0.0,0.0,0.0,0.1002,1,0,True,1,0,5,,,0.1002,0.1002
131,66,4,True,0,False,0,0,0.0,0.0,0.0,0.0978,1,0,True,1,0,5,,,0.0978,0.0978
132,67,3,True,0,False,0,0,0.0,0.0,0.0,0.0969,1,0,True,1,0,5,,,0.0969,0.0969
133,67,4,True,0,False,0,0,0.0,0.0,0.0,0.0973,1,0,True,1,0,5,,,0.0973,0.0973
134,68,3,True,0,False,0,0,0.0,0.0,0.0,0.0977,1,0,True,1,0,5,,,0.0977,0.0977
135,68,4,True,0,False,0,0,0.0,0.0,0.0,0.0987,1,0,True,1,0,5,,,0.0987,0.0987
136,69,3,True,0,False,0,0,0.0,0.0,0.0,0.0988,1,0,True,1,0,5,,,0.0988,0.0988
137,69,4,True,0,False,0,0,0.0,0.0,0.0,0.0968,1,0,True,1,0,5,,,0.0968,0.0968
138,70,3,True,0,False,0,0,0.0,0.0,0.0,0.0972,1,0,True,1,0,5,,,0.0972,0.0972
139,70,4,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
140,71,3,True,0,False,0,0,0.0,0.0,0.0,0.1051,1,0,True,1,0,5,,,0.1051,0.1051
141,71,4,True,0,False,0,0,0.0,0.0,0.0,0.0968,1,0,True,1,0,5,,,0.0968,0.0968
142,72,3,True,0,False,0,0,0.0,0.0,0.0,0.104,1,0,True,1,0,5,,,0.104,0.104
143,72,4,True,0,False,0,0,0.0,0.0,0.0,0.0986,1,0,True,1,0,5,,,0.0986,0.0986
144,73,3,True,0,False,0,0,0.0,0.0,0.0,0.0981,1,0,True,1,0,5,,,0.0981,0.0981
145,73,4,True,0,False,0,0,0.0,0.0,0.0,0.0971,1,0,True,1,0,5,,,0.0971,0.0971
146,74,3,True,0,False,0,0,0.0,0.0,0.0,0.0983,1,0,True,1,0,5,,,0.0983,0.0983
147,74,4,True,0,False,0,0,0.0,0.0,0.0,0.1046,1,0,True,1,0,5,,,0.1046,0.1046
148,75,3,True,0,False,0,0,0.0,0.0,0.0,0.102,1,0,True,1,0,5,,,0.102,0.102
149,75,4,True,0,False,0,0,0.0,0.0,0.0,0.097,1,0,True,1,0,5,,,0.097,0.097
150,76,3,True,0,False,0,0,0.0,0.0,0.0,0.0958,1,0,True,1,0,5,,,0.0958,0.0958
151,76,4,True,0,False,0,0,0.0,0.0,0.0,0.0941,1,0,True,1,0,5,,,0.0941,0.0941
152,77,3,True,0,False,0,0,0.0,0.0,0.0,0.0945,1,0,True,1,0,5,,,0.0945,0.0945
153,77,4,True,0,False,0,0,0.0,0.0,0.0,0.0952,1,0,True,1,0,5,,,0.0952,0.0952
154,78,3,True,0,False,0,0,0.0,0.0,0.0,0.0947,1,0,True,1,0,5,,,0.0947,0.0947
155,78,4,True,0,False,0,0,0.0,0.0,0.0,0.0956,1,0,True,1,0,5,,,0.0956,0.0956
156,79,3,True,0,False,0,0,0.0,0.0,0.0,0.0954,1,0,True,1,0,5,,,0.0954,0.0954
157,79,4,True,0,False,0,0,0.0,0.0,0.0,0.0958,1,0,True,1,0,5,,,0.0958,0.0958
158,80,3,True,0,False,0,0,0.0,0.0,0.0,0.0954,1,0,True,1,0,5,,,0.0954,0.0954
159,80,4,True,0,False,0,0,0.0,0.0,0.0,0.0941,1,0,True,1,0,5,,,0.0941,0.0941
160,81,3,True,0,False,0,0,0.0,0.0,0.0,0.0955,1,0,True,1,0,5,,,0.0955,0.0955
161,81,4,True,0,False,0,0,0.0,0.0,0.0,0.0966,1,0,True,1,0,5,,,0.0966,0.0966
162,82,3,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
163,82,4,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
164,83,3,True,0,False,0,0,0.0,0.0,0.0,0.6809,1,0,True,1,0,34,,,0.6809,0.6809
