fault_index,bench,source_fault_index,gate_id,fault_val,stuck_at,status,elapsed_s,return_code
766742,data/bench/ITC99_all_numeric/b19.bench,416668,208335,3,0,completed,0.444811,0
781479,data/bench/ITC99_all_numeric/b19.bench,431405,215703,4,1,completed,0.639986,0
752339,data/bench/ITC99_all_numeric/b19.bench,402265,201133,4,1,completed,0.774689,0
529783,data/bench/ITC99_all_numeric/b19.bench,179709,89855,4,1,completed,0.445211,0
484456,data/bench/ITC99_all_numeric/b19.bench,134382,67192,3,0,completed,0.325668,0
477039,data/bench/ITC99_all_numeric/b19.bench,126965,63483,4,1,completed,0.355039,0
649727,data/bench/ITC99_all_numeric/b19.bench,299653,149827,4,1,completed,0.559344,0
425012,data/bench/ITC99_all_numeric/b19.bench,74938,37470,3,0,completed,0.559019,0
467599,data/bench/ITC99_all_numeric/b19.bench,117525,58763,4,1,completed,0.559515,0
700845,data/bench/ITC99_all_numeric/b19.bench,350771,175386,4,1,completed,0.560366,0
586759,data/bench/ITC99_all_numeric/b19.bench,236685,118343,4,1,completed,0.393735,0
516288,data/bench/ITC99_all_numeric/b19.bench,166214,83108,3,0,completed,0.330236,0
804419,data/bench/ITC99_all_numeric/b19.bench,454345,227173,4,1,completed,0.466682,0
437953,data/bench/ITC99_all_numeric/b19.bench,87879,43940,4,1,completed,0.465483,0
354573,data/bench/ITC99_all_numeric/b19.bench,4499,2250,4,1,completed,0.465567,0
598343,data/bench/ITC99_all_numeric/b19.bench,248269,124135,4,1,completed,0.523208,0
540572,data/bench/ITC99_all_numeric/b19.bench,190498,95250,3,0,completed,0.467811,0
760268,data/bench/ITC99_all_numeric/b19.bench,410194,205098,3,0,completed,0.358902,0
809528,data/bench/ITC99_all_numeric/b19.bench,459454,229728,3,0,completed,0.53188,0
748247,data/bench/ITC99_all_numeric/b19.bench,398173,199087,4,1,completed,0.533523,0
508383,data/bench/ITC99_all_numeric/b19.bench,158309,79155,4,1,completed,0.34832,0
490686,data/bench/ITC99_all_numeric/b19.bench,140612,70307,3,0,completed,0.216927,0
598740,data/bench/ITC99_all_numeric/b19.bench,248666,124334,3,0,completed,0.358172,0
449632,data/bench/ITC99_all_numeric/b19.bench,99558,49780,3,0,completed,0.373736,0
509956,data/bench/ITC99_all_numeric/b19.bench,159882,79942,3,0,completed,0.591482,0
780666,data/bench/ITC99_all_numeric/b19.bench,430592,215297,3,0,completed,0.350066,0
753925,data/bench/ITC99_all_numeric/b19.bench,403851,201926,4,1,completed,0.591712,0
548262,data/bench/ITC99_all_numeric/b19.bench,198188,99095,3,0,completed,0.42529,0
406557,data/bench/ITC99_all_numeric/b19.bench,56483,28242,4,1,completed,0.290626,0
483431,data/bench/ITC99_all_numeric/b19.bench,133357,66679,4,1,completed,0.49338,0
492673,data/bench/ITC99_all_numeric/b19.bench,142599,71300,4,1,completed,0.424466,0
763908,data/bench/ITC99_all_numeric/b19.bench,413834,206918,3,0,completed,0.457564,0
431189,data/bench/ITC99_all_numeric/b19.bench,81115,40558,4,1,completed,0.407724,0
647542,data/bench/ITC99_all_numeric/b19.bench,297468,148735,3,0,completed,0.290443,0
509005,data/bench/ITC99_all_numeric/b19.bench,158931,79466,4,1,completed,0.291212,0
645810,data/bench/ITC99_all_numeric/b19.bench,295736,147869,3,0,completed,0.609938,0
804358,data/bench/ITC99_all_numeric/b19.bench,454284,227143,3,0,completed,0.313131,0
666410,data/bench/ITC99_all_numeric/b19.bench,316336,158169,3,0,completed,0.389771,0
412701,data/bench/ITC99_all_numeric/b19.bench,62627,31314,4,1,completed,0.312781,0
794659,data/bench/ITC99_all_numeric/b19.bench,444585,222293,4,1,completed,0.309681,0
399645,data/bench/ITC99_all_numeric/b19.bench,49571,24786,4,1,completed,0.350256,0
404677,data/bench/ITC99_all_numeric/b19.bench,54603,27302,4,1,completed,0.664404,0
653565,data/bench/ITC99_all_numeric/b19.bench,303491,151746,4,1,completed,0.390656,0
631513,data/bench/ITC99_all_numeric/b19.bench,281439,140720,4,1,completed,0.408919,0
360609,data/bench/ITC99_all_numeric/b19.bench,10535,5268,4,1,completed,0.356675,0
773278,data/bench/ITC99_all_numeric/b19.bench,423204,211603,3,0,completed,0.651634,0
593155,data/bench/ITC99_all_numeric/b19.bench,243081,121541,4,1,completed,0.870245,0
560554,data/bench/ITC99_all_numeric/b19.bench,210480,105241,3,0,completed,0.331741,0
716202,data/bench/ITC99_all_numeric/b19.bench,366128,183065,3,0,completed,0.669487,0
779306,data/bench/ITC99_all_numeric/b19.bench,429232,214617,3,0,completed,1.184342,0
751019,data/bench/ITC99_all_numeric/b19.bench,400945,200473,4,1,completed,0.480782,0
620727,data/bench/ITC99_all_numeric/b19.bench,270653,135327,4,1,completed,0.368434,0
406461,data/bench/ITC99_all_numeric/b19.bench,56387,28194,4,1,completed,0.48158,0
618680,data/bench/ITC99_all_numeric/b19.bench,268606,134304,3,0,completed,0.304928,0
367764,data/bench/ITC99_all_numeric/b19.bench,17690,8846,3,0,completed,0.552049,0
674522,data/bench/ITC99_all_numeric/b19.bench,324448,162225,3,0,completed,0.771654,0
521566,data/bench/ITC99_all_numeric/b19.bench,171492,85747,3,0,completed,0.552575,0
611996,data/bench/ITC99_all_numeric/b19.bench,261922,130962,3,0,completed,0.264345,0
491478,data/bench/ITC99_all_numeric/b19.bench,141404,70703,3,0,completed,0.265132,0
737623,data/bench/ITC99_all_numeric/b19.bench,387549,193775,4,1,completed,0.264345,0
641626,data/bench/ITC99_all_numeric/b19.bench,291552,145777,3,0,completed,0.263795,0
537293,data/bench/ITC99_all_numeric/b19.bench,187219,93610,4,1,completed,0.385383,0
649066,data/bench/ITC99_all_numeric/b19.bench,298992,149497,3,0,completed,0.289891,0
432335,data/bench/ITC99_all_numeric/b19.bench,82261,41131,4,1,completed,0.595076,0
777503,data/bench/ITC99_all_numeric/b19.bench,427429,213715,4,1,completed,0.360694,0
648219,data/bench/ITC99_all_numeric/b19.bench,298145,149073,4,1,completed,0.92693,0
362352,data/bench/ITC99_all_numeric/b19.bench,12278,6140,3,0,completed,0.793886,0
738014,data/bench/ITC99_all_numeric/b19.bench,387940,193971,3,0,completed,0.666658,0
506500,data/bench/ITC99_all_numeric/b19.bench,156426,78214,3,0,completed,0.617608,0
466754,data/bench/ITC99_all_numeric/b19.bench,116680,58341,3,0,completed,1.351808,0
428578,data/bench/ITC99_all_numeric/b19.bench,78504,39253,3,0,completed,0.486869,0
723644,data/bench/ITC99_all_numeric/b19.bench,373570,186786,3,0,completed,0.729778,0
472289,data/bench/ITC99_all_numeric/b19.bench,122215,61108,4,1,completed,0.726159,0
503089,data/bench/ITC99_all_numeric/b19.bench,153015,76508,4,1,completed,0.784865,0
675052,data/bench/ITC99_all_numeric/b19.bench,324978,162490,3,0,completed,0.727952,0
466174,data/bench/ITC99_all_numeric/b19.bench,116100,58051,3,0,completed,0.544397,0
720571,data/bench/ITC99_all_numeric/b19.bench,370497,185249,4,1,completed,0.463222,0
681275,data/bench/ITC99_all_numeric/b19.bench,331201,165601,4,1,completed,0.852862,0
501750,data/bench/ITC99_all_numeric/b19.bench,151676,75839,3,0,completed,0.586294,0
544963,data/bench/ITC99_all_numeric/b19.bench,194889,97445,4,1,completed,0.245896,0
509230,data/bench/ITC99_all_numeric/b19.bench,159156,79579,3,0,completed,0.35475,0
407889,data/bench/ITC99_all_numeric/b19.bench,57815,28908,4,1,completed,0.85207,0
786759,data/bench/ITC99_all_numeric/b19.bench,436685,218343,4,1,completed,0.546616,0
596985,data/bench/ITC99_all_numeric/b19.bench,246911,123456,4,1,completed,0.832082,0
378198,data/bench/ITC99_all_numeric/b19.bench,28124,14063,3,0,completed,0.376902,0
770291,data/bench/ITC99_all_numeric/b19.bench,420217,210109,4,1,completed,0.318,0
401736,data/bench/ITC99_all_numeric/b19.bench,51662,25832,3,0,completed,0.894165,0
392251,data/bench/ITC99_all_numeric/b19.bench,42177,21089,4,1,completed,0.717439,0
747692,data/bench/ITC99_all_numeric/b19.bench,397618,198810,3,0,completed,0.586821,0
775256,data/bench/ITC99_all_numeric/b19.bench,425182,212592,3,0,completed,0.588964,0
659267,data/bench/ITC99_all_numeric/b19.bench,309193,154597,4,1,completed,0.587916,0
778337,data/bench/ITC99_all_numeric/b19.bench,428263,214132,4,1,completed,0.68098,0
455687,data/bench/ITC99_all_numeric/b19.bench,105613,52807,4,1,completed,0.867178,0
437160,data/bench/ITC99_all_numeric/b19.bench,87086,43544,3,0,completed,1.034059,0
778269,data/bench/ITC99_all_numeric/b19.bench,428195,214098,4,1,completed,0.867111,0
421994,data/bench/ITC99_all_numeric/b19.bench,71920,35961,3,0,completed,1.327851,0
565873,data/bench/ITC99_all_numeric/b19.bench,215799,107900,4,1,completed,0.277955,0
482847,data/bench/ITC99_all_numeric/b19.bench,132773,66387,4,1,completed,0.279281,0
811783,data/bench/ITC99_all_numeric/b19.bench,461709,230855,4,1,completed,0.612876,0
715106,data/bench/ITC99_all_numeric/b19.bench,365032,182517,3,0,completed,0.366034,0
510080,data/bench/ITC99_all_numeric/b19.bench,160006,80004,3,0,completed,0.830415,0
503767,data/bench/ITC99_all_numeric/b19.bench,153693,76847,4,1,completed,0.831269,0
588631,data/bench/ITC99_all_numeric/b19.bench,238557,119279,4,1,completed,0.560152,0
396243,data/bench/ITC99_all_numeric/b19.bench,46169,23085,4,1,completed,1.101009,0
764395,data/bench/ITC99_all_numeric/b19.bench,414321,207161,4,1,completed,1.082906,0
368006,data/bench/ITC99_all_numeric/b19.bench,17932,8967,3,0,completed,0.857565,0
677921,data/bench/ITC99_all_numeric/b19.bench,327847,163924,4,1,completed,0.422756,0
753922,data/bench/ITC99_all_numeric/b19.bench,403848,201925,3,0,completed,0.969399,0
591428,data/bench/ITC99_all_numeric/b19.bench,241354,120678,3,0,completed,0.670943,0
758907,data/bench/ITC99_all_numeric/b19.bench,408833,204417,4,1,completed,1.08331,0
747410,data/bench/ITC99_all_numeric/b19.bench,397336,198669,3,0,completed,0.862622,0
454575,data/bench/ITC99_all_numeric/b19.bench,104501,52251,4,1,completed,0.580882,0
598319,data/bench/ITC99_all_numeric/b19.bench,248245,124123,4,1,completed,0.776874,0
799669,data/bench/ITC99_all_numeric/b19.bench,449595,224798,4,1,completed,0.441015,0
614542,data/bench/ITC99_all_numeric/b19.bench,264468,132235,3,0,completed,0.775669,0
361753,data/bench/ITC99_all_numeric/b19.bench,11679,5840,4,1,completed,0.95315,0
732520,data/bench/ITC99_all_numeric/b19.bench,382446,191224,3,0,completed,0.532824,0
404264,data/bench/ITC99_all_numeric/b19.bench,54190,27096,3,0,completed,0.596003,0
708888,data/bench/ITC99_all_numeric/b19.bench,358814,179408,3,0,completed,0.775676,0
563315,data/bench/ITC99_all_numeric/b19.bench,213241,106621,4,1,completed,0.86393,0
390041,data/bench/ITC99_all_numeric/b19.bench,39967,19984,4,1,completed,0.535528,0
769057,data/bench/ITC99_all_numeric/b19.bench,418983,209492,4,1,completed,1.028523,0
630567,data/bench/ITC99_all_numeric/b19.bench,280493,140247,4,1,completed,0.63899,0
620387,data/bench/ITC99_all_numeric/b19.bench,270313,135157,4,1,completed,0.35687,0
687519,data/bench/ITC99_all_numeric/b19.bench,337445,168723,4,1,completed,1.312318,0
623998,data/bench/ITC99_all_numeric/b19.bench,273924,136963,3,0,completed,0.55506,0
744257,data/bench/ITC99_all_numeric/b19.bench,394183,197092,4,1,completed,0.449069,0
501425,data/bench/ITC99_all_numeric/b19.bench,151351,75676,4,1,completed,1.201055,0
522931,data/bench/ITC99_all_numeric/b19.bench,172857,86429,4,1,completed,0.266195,0
713618,data/bench/ITC99_all_numeric/b19.bench,363544,181773,3,0,completed,0.218482,0
777779,data/bench/ITC99_all_numeric/b19.bench,427705,213853,4,1,completed,0.266204,0
583627,data/bench/ITC99_all_numeric/b19.bench,233553,116777,4,1,completed,0.486204,0
572845,data/bench/ITC99_all_numeric/b19.bench,222771,111386,4,1,completed,1.20336,0
697334,data/bench/ITC99_all_numeric/b19.bench,347260,173631,3,0,completed,0.216275,0
760770,data/bench/ITC99_all_numeric/b19.bench,410696,205349,3,0,completed,0.680047,0
519531,data/bench/ITC99_all_numeric/b19.bench,169457,84729,4,1,completed,0.776666,0
542311,data/bench/ITC99_all_numeric/b19.bench,192237,96119,4,1,completed,0.318015,0
670397,data/bench/ITC99_all_numeric/b19.bench,320323,160162,4,1,completed,0.216086,0
558293,data/bench/ITC99_all_numeric/b19.bench,208219,104110,4,1,completed,0.94865,0
518955,data/bench/ITC99_all_numeric/b19.bench,168881,84441,4,1,completed,0.267438,0
641332,data/bench/ITC99_all_numeric/b19.bench,291258,145630,3,0,completed,0.316217,0
366988,data/bench/ITC99_all_numeric/b19.bench,16914,8458,3,0,completed,0.528483,0
537845,data/bench/ITC99_all_numeric/b19.bench,187771,93886,4,1,completed,0.811399,0
479625,data/bench/ITC99_all_numeric/b19.bench,129551,64776,4,1,completed,0.266091,0
726345,data/bench/ITC99_all_numeric/b19.bench,376271,188136,4,1,completed,0.316602,0
707683,data/bench/ITC99_all_numeric/b19.bench,357609,178805,4,1,completed,1.609681,0
801096,data/bench/ITC99_all_numeric/b19.bench,451022,225512,3,0,completed,0.619764,0
697064,data/bench/ITC99_all_numeric/b19.bench,346990,173496,3,0,completed,1.061375,0
641313,data/bench/ITC99_all_numeric/b19.bench,291239,145620,4,1,completed,0.47976,0
366507,data/bench/ITC99_all_numeric/b19.bench,16433,8217,4,1,completed,0.215763,0
371149,data/bench/ITC99_all_numeric/b19.bench,21075,10538,4,1,completed,0.949637,0
365209,data/bench/ITC99_all_numeric/b19.bench,15135,7568,4,1,completed,0.955614,0
478119,data/bench/ITC99_all_numeric/b19.bench,128045,64023,4,1,completed,0.731239,0
678902,data/bench/ITC99_all_numeric/b19.bench,328828,164415,3,0,completed,1.102513,0
724711,data/bench/ITC99_all_numeric/b19.bench,374637,187319,4,1,completed,1.10299,0
779849,data/bench/ITC99_all_numeric/b19.bench,429775,214888,4,1,completed,1.103019,0
649771,data/bench/ITC99_all_numeric/b19.bench,299697,149849,4,1,completed,0.617559,0
443698,data/bench/ITC99_all_numeric/b19.bench,93624,46813,3,0,completed,0.551445,0
361256,data/bench/ITC99_all_numeric/b19.bench,11182,5592,3,0,completed,0.335155,0
623864,data/bench/ITC99_all_numeric/b19.bench,273790,136896,3,0,completed,0.950905,0
810763,data/bench/ITC99_all_numeric/b19.bench,460689,230345,4,1,completed,1.035501,0
408487,data/bench/ITC99_all_numeric/b19.bench,58413,29207,4,1,completed,1.10217,0
507233,data/bench/ITC99_all_numeric/b19.bench,157159,78580,4,1,completed,1.000017,0
392059,data/bench/ITC99_all_numeric/b19.bench,41985,20993,4,1,completed,1.068637,0
687578,data/bench/ITC99_all_numeric/b19.bench,337504,168753,3,0,completed,0.516753,0
467012,data/bench/ITC99_all_numeric/b19.bench,116938,58470,3,0,completed,0.369443,0
809069,data/bench/ITC99_all_numeric/b19.bench,458995,229498,4,1,completed,0.51437,0
767258,data/bench/ITC99_all_numeric/b19.bench,417184,208593,3,0,completed,0.603836,0
639423,data/bench/ITC99_all_numeric/b19.bench,289349,144675,4,1,completed,0.580106,0
777275,data/bench/ITC99_all_numeric/b19.bench,427201,213601,4,1,completed,0.422576,0
793085,data/bench/ITC99_all_numeric/b19.bench,443011,221506,4,1,completed,0.371039,0
350529,data/bench/ITC99_all_numeric/b19.bench,455,228,4,1,completed,0.580793,0
495460,data/bench/ITC99_all_numeric/b19.bench,145386,72694,3,0,completed,0.580285,0
425325,data/bench/ITC99_all_numeric/b19.bench,75251,37626,4,1,completed,0.296297,0
373856,data/bench/ITC99_all_numeric/b19.bench,23782,11892,3,0,completed,0.378234,0
450009,data/bench/ITC99_all_numeric/b19.bench,99935,49968,4,1,completed,0.519996,0
787018,data/bench/ITC99_all_numeric/b19.bench,436944,218473,3,0,completed,0.520175,0
476970,data/bench/ITC99_all_numeric/b19.bench,126896,63449,3,0,completed,0.720657,0
435873,data/bench/ITC99_all_numeric/b19.bench,85799,42900,4,1,completed,0.453678,0
686996,data/bench/ITC99_all_numeric/b19.bench,336922,168462,3,0,completed,0.494478,0
533425,data/bench/ITC99_all_numeric/b19.bench,183351,91676,4,1,completed,0.634876,0
774405,data/bench/ITC99_all_numeric/b19.bench,424331,212166,4,1,completed,0.312423,0
810892,data/bench/ITC99_all_numeric/b19.bench,460818,230410,3,0,completed,0.378089,0
453968,data/bench/ITC99_all_numeric/b19.bench,103894,51948,3,0,completed,0.520281,0
366350,data/bench/ITC99_all_numeric/b19.bench,16276,8139,3,0,completed,0.452369,0
412327,data/bench/ITC99_all_numeric/b19.bench,62253,31127,4,1,completed,0.325607,0
710152,data/bench/ITC99_all_numeric/b19.bench,360078,180040,3,0,completed,0.656201,0
541819,data/bench/ITC99_all_numeric/b19.bench,191745,95873,4,1,completed,1.022879,0
480488,data/bench/ITC99_all_numeric/b19.bench,130414,65208,3,0,completed,0.532259,0
630786,data/bench/ITC99_all_numeric/b19.bench,280712,140357,3,0,completed,0.529079,0
403868,data/bench/ITC99_all_numeric/b19.bench,53794,26898,3,0,completed,0.626806,0
767266,data/bench/ITC99_all_numeric/b19.bench,417192,208597,3,0,completed,0.301911,0
676063,data/bench/ITC99_all_numeric/b19.bench,325989,162995,4,1,completed,0.302102,0
722224,data/bench/ITC99_all_numeric/b19.bench,372150,186076,3,0,completed,0.756141,0
721837,data/bench/ITC99_all_numeric/b19.bench,371763,185882,4,1,completed,0.499377,0
706993,data/bench/ITC99_all_numeric/b19.bench,356919,178460,4,1,completed,0.528933,0
593484,data/bench/ITC99_all_numeric/b19.bench,243410,121706,3,0,completed,0.499444,0
371772,data/bench/ITC99_all_numeric/b19.bench,21698,10850,3,0,completed,0.605697,0
646865,data/bench/ITC99_all_numeric/b19.bench,296791,148396,4,1,completed,0.490232,0
545850,data/bench/ITC99_all_numeric/b19.bench,195776,97889,3,0,completed,0.488529,0
611018,data/bench/ITC99_all_numeric/b19.bench,260944,130473,3,0,completed,0.755936,0
361155,data/bench/ITC99_all_numeric/b19.bench,11081,5541,4,1,completed,0.311324,0
428138,data/bench/ITC99_all_numeric/b19.bench,78064,39033,3,0,completed,0.371871,0
462331,data/bench/ITC99_all_numeric/b19.bench,112257,56129,4,1,completed,0.634207,0
540225,data/bench/ITC99_all_numeric/b19.bench,190151,95076,4,1,completed,0.747779,0
562265,data/bench/ITC99_all_numeric/b19.bench,212191,106096,4,1,completed,0.859513,0
711114,data/bench/ITC99_all_numeric/b19.bench,361040,180521,3,0,completed,0.43336,0
377807,data/bench/ITC99_all_numeric/b19.bench,27733,13867,4,1,completed,0.520727,0
715886,data/bench/ITC99_all_numeric/b19.bench,365812,182907,3,0,completed,0.544118,0
667474,data/bench/ITC99_all_numeric/b19.bench,317400,158701,3,0,completed,0.327058,0
565086,data/bench/ITC99_all_numeric/b19.bench,215012,107507,3,0,completed,0.86706,0
483418,data/bench/ITC99_all_numeric/b19.bench,133344,66673,3,0,completed,1.154453,0
597918,data/bench/ITC99_all_numeric/b19.bench,247844,123923,3,0,completed,0.482018,0
658504,data/bench/ITC99_all_numeric/b19.bench,308430,154216,3,0,completed,0.744649,0
463480,data/bench/ITC99_all_numeric/b19.bench,113406,56704,3,0,completed,0.544259,0
761381,data/bench/ITC99_all_numeric/b19.bench,411307,205654,4,1,completed,0.661608,0
797799,data/bench/ITC99_all_numeric/b19.bench,447725,223863,4,1,completed,0.466317,0
396255,data/bench/ITC99_all_numeric/b19.bench,46181,23091,4,1,completed,0.524337,0
617996,data/bench/ITC99_all_numeric/b19.bench,267922,133962,3,0,completed,0.724366,0
603564,data/bench/ITC99_all_numeric/b19.bench,253490,126746,3,0,completed,0.466425,0
589475,data/bench/ITC99_all_numeric/b19.bench,239401,119701,4,1,completed,0.645437,0
467445,data/bench/ITC99_all_numeric/b19.bench,117371,58686,4,1,completed,0.888204,0
458927,data/bench/ITC99_all_numeric/b19.bench,108853,54427,4,1,completed,0.800284,0
644457,data/bench/ITC99_all_numeric/b19.bench,294383,147192,4,1,completed,0.883769,0
483184,data/bench/ITC99_all_numeric/b19.bench,133110,66556,3,0,completed,0.70849,0
358574,data/bench/ITC99_all_numeric/b19.bench,8500,4251,3,0,completed,0.551051,0
656366,data/bench/ITC99_all_numeric/b19.bench,306292,153147,3,0,completed,0.664399,0
665458,data/bench/ITC99_all_numeric/b19.bench,315384,157693,3,0,completed,0.806273,0
746935,data/bench/ITC99_all_numeric/b19.bench,396861,198431,4,1,completed,0.887993,0
444948,data/bench/ITC99_all_numeric/b19.bench,94874,47438,3,0,completed,1.092965,0
480762,data/bench/ITC99_all_numeric/b19.bench,130688,65345,3,0,completed,0.39056,0
366209,data/bench/ITC99_all_numeric/b19.bench,16135,8068,4,1,completed,0.33944,0
640046,data/bench/ITC99_all_numeric/b19.bench,289972,144987,3,0,completed,0.516264,0
366093,data/bench/ITC99_all_numeric/b19.bench,16019,8010,4,1,completed,0.811197,0
445051,data/bench/ITC99_all_numeric/b19.bench,94977,47489,4,1,completed,0.419804,0
563022,data/bench/ITC99_all_numeric/b19.bench,212948,106475,3,0,completed,0.339074,0
454808,data/bench/ITC99_all_numeric/b19.bench,104734,52368,3,0,completed,0.613034,0
671912,data/bench/ITC99_all_numeric/b19.bench,321838,160920,3,0,completed,0.495779,0
459205,data/bench/ITC99_all_numeric/b19.bench,109131,54566,4,1,completed,0.76344,0
601911,data/bench/ITC99_all_numeric/b19.bench,251837,125919,4,1,completed,0.496093,0
584855,data/bench/ITC99_all_numeric/b19.bench,234781,117391,4,1,completed,0.854703,0
390335,data/bench/ITC99_all_numeric/b19.bench,40261,20131,4,1,completed,0.771148,0
659401,data/bench/ITC99_all_numeric/b19.bench,309327,154664,4,1,completed,0.214602,0
423092,data/bench/ITC99_all_numeric/b19.bench,73018,36510,3,0,completed,0.864398,0
480773,data/bench/ITC99_all_numeric/b19.bench,130699,65350,4,1,completed,0.428843,0
365464,data/bench/ITC99_all_numeric/b19.bench,15390,7696,3,0,completed,0.35075,0
661756,data/bench/ITC99_all_numeric/b19.bench,311682,155842,3,0,completed,0.216142,0
603833,data/bench/ITC99_all_numeric/b19.bench,253759,126880,4,1,completed,1.004852,0
463463,data/bench/ITC99_all_numeric/b19.bench,113389,56695,4,1,completed,0.846529,0
665193,data/bench/ITC99_all_numeric/b19.bench,315119,157560,4,1,completed,0.21593,0
575190,data/bench/ITC99_all_numeric/b19.bench,225116,112559,3,0,completed,1.523978,0
705749,data/bench/ITC99_all_numeric/b19.bench,355675,177838,4,1,completed,0.807486,0
576904,data/bench/ITC99_all_numeric/b19.bench,226830,113416,3,0,completed,0.216192,0
665350,data/bench/ITC99_all_numeric/b19.bench,315276,157639,3,0,completed,0.216429,0
624055,data/bench/ITC99_all_numeric/b19.bench,273981,136991,4,1,completed,0.426111,0
640282,data/bench/ITC99_all_numeric/b19.bench,290208,145105,3,0,completed,0.35516,0
541045,data/bench/ITC99_all_numeric/b19.bench,190971,95486,4,1,completed,0.352455,0
571875,data/bench/ITC99_all_numeric/b19.bench,221801,110901,4,1,completed,0.351199,0
611440,data/bench/ITC99_all_numeric/b19.bench,261366,130684,3,0,completed,0.352842,0
476627,data/bench/ITC99_all_numeric/b19.bench,126553,63277,4,1,completed,0.353951,0
368882,data/bench/ITC99_all_numeric/b19.bench,18808,9405,3,0,completed,0.355508,0
596507,data/bench/ITC99_all_numeric/b19.bench,246433,123217,4,1,completed,0.354739,0
433478,data/bench/ITC99_all_numeric/b19.bench,83404,41703,3,0,completed,0.648051,0
626964,data/bench/ITC99_all_numeric/b19.bench,276890,138446,3,0,completed,0.65091,0
590377,data/bench/ITC99_all_numeric/b19.bench,240303,120152,4,1,completed,0.386721,0
679824,data/bench/ITC99_all_numeric/b19.bench,329750,164876,3,0,completed,0.601432,0
373466,data/bench/ITC99_all_numeric/b19.bench,23392,11697,3,0,completed,0.296164,0
604439,data/bench/ITC99_all_numeric/b19.bench,254365,127183,4,1,completed,0.649319,0
703080,data/bench/ITC99_all_numeric/b19.bench,353006,176504,3,0,completed,0.896114,0
745143,data/bench/ITC99_all_numeric/b19.bench,395069,197535,4,1,completed,0.508586,0
410606,data/bench/ITC99_all_numeric/b19.bench,60532,30267,3,0,completed,0.35181,0
544120,data/bench/ITC99_all_numeric/b19.bench,194046,97024,3,0,completed,0.355692,0
707166,data/bench/ITC99_all_numeric/b19.bench,357092,178547,3,0,completed,0.601201,0
545978,data/bench/ITC99_all_numeric/b19.bench,195904,97953,3,0,completed,0.355572,0
535635,data/bench/ITC99_all_numeric/b19.bench,185561,92781,4,1,completed,0.432383,0
383628,data/bench/ITC99_all_numeric/b19.bench,33554,16778,3,0,completed,0.787706,0
662292,data/bench/ITC99_all_numeric/b19.bench,312218,156110,3,0,completed,0.436657,0
635345,data/bench/ITC99_all_numeric/b19.bench,285271,142636,4,1,completed,0.351334,0
553267,data/bench/ITC99_all_numeric/b19.bench,203193,101597,4,1,completed,0.506761,0
700071,data/bench/ITC99_all_numeric/b19.bench,349997,174999,4,1,completed,0.352746,0
354086,data/bench/ITC99_all_numeric/b19.bench,4012,2007,3,0,completed,0.352154,0
352855,data/bench/ITC99_all_numeric/b19.bench,2781,1391,4,1,completed,0.748624,0
486722,data/bench/ITC99_all_numeric/b19.bench,136648,68325,3,0,completed,0.541014,0
668907,data/bench/ITC99_all_numeric/b19.bench,318833,159417,4,1,completed,0.405476,0
395204,data/bench/ITC99_all_numeric/b19.bench,45130,22566,3,0,completed,0.82465,0
693419,data/bench/ITC99_all_numeric/b19.bench,343345,171673,4,1,completed,0.724375,0
725181,data/bench/ITC99_all_numeric/b19.bench,375107,187554,4,1,completed,0.502959,0
725015,data/bench/ITC99_all_numeric/b19.bench,374941,187471,4,1,completed,0.873889,0
687692,data/bench/ITC99_all_numeric/b19.bench,337618,168810,3,0,completed,0.404053,0
468073,data/bench/ITC99_all_numeric/b19.bench,117999,59000,4,1,completed,0.640544,0
555527,data/bench/ITC99_all_numeric/b19.bench,205453,102727,4,1,completed,0.64057,0
456621,data/bench/ITC99_all_numeric/b19.bench,106547,53274,4,1,completed,0.473813,0
353503,data/bench/ITC99_all_numeric/b19.bench,3429,1715,4,1,completed,0.189781,0
810737,data/bench/ITC99_all_numeric/b19.bench,460663,230332,4,1,completed,0.190028,0
687054,data/bench/ITC99_all_numeric/b19.bench,336980,168491,3,0,completed,0.473364,0
439439,data/bench/ITC99_all_numeric/b19.bench,89365,44683,4,1,completed,0.355628,0
579835,data/bench/ITC99_all_numeric/b19.bench,229761,114881,4,1,completed,0.486097,0
770364,data/bench/ITC99_all_numeric/b19.bench,420290,210146,3,0,completed,0.355309,0
444458,data/bench/ITC99_all_numeric/b19.bench,94384,47193,3,0,completed,0.272822,0
756418,data/bench/ITC99_all_numeric/b19.bench,406344,203173,3,0,completed,0.356466,0
698980,data/bench/ITC99_all_numeric/b19.bench,348906,174454,3,0,completed,0.272029,0
663395,data/bench/ITC99_all_numeric/b19.bench,313321,156661,4,1,completed,0.447418,0
396125,data/bench/ITC99_all_numeric/b19.bench,46051,23026,4,1,completed,0.447677,0
382743,data/bench/ITC99_all_numeric/b19.bench,32669,16335,4,1,completed,0.341871,0
739760,data/bench/ITC99_all_numeric/b19.bench,389686,194844,3,0,completed,0.344924,0
802619,data/bench/ITC99_all_numeric/b19.bench,452545,226273,4,1,completed,0.476128,0
547338,data/bench/ITC99_all_numeric/b19.bench,197264,98633,3,0,completed,0.475128,0
423387,data/bench/ITC99_all_numeric/b19.bench,73313,36657,4,1,completed,0.427584,0
748437,data/bench/ITC99_all_numeric/b19.bench,398363,199182,4,1,completed,0.547852,0
429802,data/bench/ITC99_all_numeric/b19.bench,79728,39865,3,0,completed,0.343208,0
